community_id,size,n_paragraphs,n_documents,n_projects,project_spread,asset_top,asset_spread,commitment_share,junk_section_share,top_section,template_score,hazard_proximity,mean_cos_to_centroid,nearest_reference_id,nearest_reference_cos,verdict,verdict_reason,run_id,discovery_version
c0490,50,45,33,24,0.3429,access_connectivity,0.8113,0.24,0.46,DESCRIPTION OF PROPOSED CHANGES,0.1751,0.2845,0.7746,REF030,0.3569,shortlist,,20260918T0131-7dd1a33,discover-1
c0513,50,36,11,8,0.1143,dpi,0.0,0.34,0.18,DETAILED CHANGE(S),0.0572,0.2918,0.7589,REF009,0.3371,shortlist,,20260918T0131-7dd1a33,discover-1
c0547,50,39,25,24,0.3429,access_connectivity,0.6567,0.0,0.22,Relevance to Higher Level Objectives,0.1189,0.3387,0.6944,REF056,0.454,shortlist,,20260918T0131-7dd1a33,discover-1
c0569,50,41,31,30,0.4286,access_connectivity,0.0,0.0,0.96,Implementation Arrangements and Support Plan,0.1695,0.2403,0.7983,REF058,0.3162,junk,junk_section_share>=0.6,20260918T0131-7dd1a33,discover-1
c0617,50,40,26,25,0.3571,drm_ews,0.6956,0.0,0.0,Relevance to Higher Level Objectives,0.1341,0.3637,0.7533,REF005,0.4961,shortlist,,20260918T0131-7dd1a33,discover-1
c0098,49,49,29,28,0.4,dpi,0.9161,0.0,0.0,Project Components,0.1576,0.2773,0.7936,REF085,0.4084,shortlist,,20260918T0131-7dd1a33,discover-1
c0250,49,46,28,26,0.3714,access_connectivity,0.8764,0.0,0.3878,Project Components,0.1441,0.2659,0.7515,REF009,0.424,shortlist,,20260918T0131-7dd1a33,discover-1
c0317,49,47,41,34,0.4857,access_connectivity,0.7642,0.0,0.2449,DETAILED CHANGE(S),0.1693,0.3066,0.6028,REF023,0.3017,shortlist,,20260918T0131-7dd1a33,discover-1
c0335,49,48,36,36,0.5143,dpi,0.8596,0.0,0.2857,Sectoral and Institutional Context,0.1847,0.2194,0.7489,REF033,0.199,shortlist,,20260918T0131-7dd1a33,discover-1
c0541,49,48,30,27,0.3857,dpi,0.9183,0.0408,0.8367,Institutional and Implementation Arrangements,0.1624,0.3619,0.7906,REF030,0.3826,junk,junk_section_share>=0.6,20260918T0131-7dd1a33,discover-1
c0744,49,38,15,14,0.2,access_connectivity,0.9285,0.0204,0.0,Technical Analysis,0.0682,0.3114,0.6635,REF037,0.4722,shortlist,,20260918T0131-7dd1a33,discover-1
c0029,48,48,48,49,0.7,,0.0,0.0,0.0,GRIEVANCE REDRESS SERVICES,0.3214,0.2832,0.9775,REF005,0.3206,shortlist,,20260918T0131-7dd1a33,discover-1
c0124,48,46,43,38,0.5429,dpi,0.9183,0.0,0.5625,Results Monitoring and Evaluation Arrangements,0.2433,0.2733,0.826,REF030,0.3873,shortlist,,20260918T0131-7dd1a33,discover-1
c0148,48,46,36,32,0.4571,,0.0,0.1875,1.0,Fiduciary,0.211,0.3914,0.8555,REF085,0.4082,junk,junk_section_share>=0.6,20260918T0131-7dd1a33,discover-1
c0302,48,46,34,30,0.4286,access_connectivity,0.8351,0.0,0.1667,"Technical, Economic and Financial Analysis",0.1449,0.3893,0.6224,REF030,0.3004,shortlist,,20260918T0131-7dd1a33,discover-1
c0382,48,48,20,20,0.2857,access_connectivity,0.9894,0.0,0.375,Implementation Arrangements and Support Plan,0.0898,0.4041,0.6554,REF084,0.5162,shortlist,,20260918T0131-7dd1a33,discover-1
c0415,48,43,24,22,0.3143,dpi,0.7753,0.1875,0.0208,Sustainability,0.1178,0.2696,0.7168,REF036,0.5269,shortlist,,20260918T0131-7dd1a33,discover-1
c0466,48,45,29,28,0.4,access_connectivity,0.9293,0.0417,0.5625,Implementation Arrangements and Support Plan,0.1402,0.2985,0.7059,REF045,0.3542,shortlist,,20260918T0131-7dd1a33,discover-1
c0475,48,48,44,30,0.4286,access_connectivity,0.8588,0.0,0.4375,PROJECT STATUS AND RATIONALE FOR RESTRUCTURING,0.24,0.2078,0.7963,REF063,0.2868,shortlist,,20260918T0131-7dd1a33,discover-1
c0521,48,24,13,16,0.2286,access_connectivity,0.9464,0.0208,0.625,DESCRIPTION OF PROPOSED CHANGES,0.0575,0.2704,0.646,REF012,0.4264,junk,junk_section_share>=0.6,20260918T0131-7dd1a33,discover-1
c0606,48,34,24,23,0.3286,dpi,0.9851,0.0625,0.2083,Rationale for World Bank Involvement and Role of Partners,0.1218,0.328,0.7407,REF005,0.4171,shortlist,,20260918T0131-7dd1a33,discover-1
c0674,48,45,22,15,0.2143,dpi,0.3415,0.2708,0.0625,Project Components,0.1153,0.2438,0.7654,REF005,0.5591,shortlist,,20260918T0131-7dd1a33,discover-1
c0719,48,47,34,31,0.4429,dpi,0.961,0.0,0.9375,Implementation Arrangements and Support Plan,0.1822,0.2505,0.7825,REF066,0.355,junk,junk_section_share>=0.6,20260918T0131-7dd1a33,discover-1
c0002,47,47,47,30,0.4286,,0.0,0.0,0.0,PROPOSED CHANGES,0.3142,0.1995,0.976,REF027,0.2521,shortlist,,20260918T0131-7dd1a33,discover-1
c0048,47,46,27,26,0.3714,access_connectivity,0.8819,0.0,0.2553,Results Chain,0.1643,0.2795,0.8884,REF027,0.2673,shortlist,,20260918T0131-7dd1a33,discover-1
c0068,47,47,27,28,0.4,access_connectivity,0.7288,0.0,0.383,Project Components,0.1571,0.3441,0.8493,REF037,0.2602,shortlist,,20260918T0131-7dd1a33,discover-1
c0227,47,47,33,29,0.4143,dpi,0.9041,0.0,0.3617,Technical Design and Component Descriptions,0.1494,0.4135,0.6609,REF030,0.4137,shortlist,,20260918T0131-7dd1a33,discover-1
c0248,47,46,34,36,0.5143,access_connectivity,0.7075,0.0,0.1702,Sectoral and Institutional Context,0.1609,0.3848,0.6909,REF061,0.4332,shortlist,,20260918T0131-7dd1a33,discover-1
c0283,47,44,27,30,0.4286,access_connectivity,0.863,0.0,0.0,"Technical, Economic and Financial Analysis",0.1344,0.3052,0.7268,REF030,0.3437,shortlist,,20260918T0131-7dd1a33,discover-1
c0286,47,47,32,30,0.4286,dpi,0.8911,0.0,0.3617,Sectoral and Institutional Context,0.1491,0.3764,0.6803,REF030,0.3183,shortlist,,20260918T0131-7dd1a33,discover-1
c0299,47,46,31,29,0.4143,dpi,0.7775,0.0,0.0851,Project Components,0.1407,0.358,0.6628,REF053,0.3825,shortlist,,20260918T0131-7dd1a33,discover-1
c0387,47,47,39,40,0.5714,dpi,0.0,0.0,0.2128,GRIEVANCE REDRESS SERVICES,0.2231,0.2603,0.8353,REF031,0.3777,shortlist,,20260918T0131-7dd1a33,discover-1
c0465,47,45,32,27,0.3857,cybersecurity,0.975,0.0,0.4894,KEY RISKS,0.1571,0.3138,0.7167,REF017,0.3651,shortlist,,20260918T0131-7dd1a33,discover-1
c0667,47,39,32,28,0.4,,0.0,0.0,0.9574,Implementation Arrangements and Support Plan,0.155,0.2611,0.7073,REF005,0.3411,junk,junk_section_share>=0.6,20260918T0131-7dd1a33,discover-1
c0059,46,46,37,32,0.4571,dpi,0.9285,0.0,0.087,Project Components,0.2358,0.2605,0.9306,REF030,0.3079,shortlist,,20260918T0131-7dd1a33,discover-1
c0204,46,29,4,4,0.0571,access_connectivity,0.9911,0.087,0.087,Detailed Project Description,0.0197,0.3994,0.7195,REF029,0.4599,shortlist,,20260918T0131-7dd1a33,discover-1
c0342,46,46,31,24,0.3429,access_connectivity,0.8181,0.0,0.4348,Implementation Arrangements and Support Plan,0.1389,0.3068,0.6542,REF023,0.1912,shortlist,,20260918T0131-7dd1a33,discover-1
c0344,46,45,33,26,0.3714,access_connectivity,0.8653,0.0,0.2174,Detailed Project Description,0.1429,0.2611,0.6323,REF030,0.2424,shortlist,,20260918T0131-7dd1a33,discover-1
c0376,46,44,35,27,0.3857,dpi,0.9,0.0,0.2174,Sectoral and Institutional Context,0.166,0.2844,0.6925,REF083,0.4397,shortlist,,20260918T0131-7dd1a33,discover-1
c0398,46,44,18,18,0.2571,access_connectivity,0.5283,0.1739,0.0652,Detailed Project Description,0.0892,0.2639,0.7238,REF045,0.4567,shortlist,,20260918T0131-7dd1a33,discover-1
c0495,46,43,34,27,0.3857,access_connectivity,0.7997,0.3696,0.2826,Sustainability,0.178,0.409,0.7642,REF085,0.2819,shortlist,,20260918T0131-7dd1a33,discover-1
c0546,46,45,31,25,0.3571,access_connectivity,0.0,0.1739,0.8261,Implementation Arrangements and Support Plan,0.1637,0.2696,0.7711,REF009,0.3202,junk,junk_section_share>=0.6,20260918T0131-7dd1a33,discover-1
c0633,46,43,27,28,0.4,access_connectivity,0.7341,0.0,0.087,Sectoral and Institutional Context,0.1387,0.293,0.7499,REF046,0.547,shortlist,,20260918T0131-7dd1a33,discover-1
c0783,46,46,30,31,0.4429,dpi,0.8292,0.0,0.1739,Project Components,0.1456,0.2902,0.7088,REF008,0.4807,shortlist,,20260918T0131-7dd1a33,discover-1
c0804,46,26,11,9,0.1286,access_connectivity,0.5153,0.0217,0.0217,Project Components,0.0539,0.276,0.7159,REF046,0.5015,shortlist,,20260918T0131-7dd1a33,discover-1
c0060,45,45,28,30,0.4286,submarine_cable,0.0,0.0,0.9778,Fiduciary,0.1769,0.2564,0.9225,REF009,0.3606,junk,junk_section_share>=0.6,20260918T0131-7dd1a33,discover-1
c0076,45,32,16,17,0.2429,access_connectivity,0.8376,0.0,0.2222,Detailed Description of the 911 Center and Integrated Platform,0.0657,0.4464,0.5994,REF036,0.4462,shortlist,,20260918T0131-7dd1a33,discover-1
c0130,45,42,25,27,0.3857,dpi,0.7441,0.0,0.0667,Project Components,0.1378,0.2409,0.8047,REF048,0.2279,shortlist,,20260918T0131-7dd1a33,discover-1
c0260,45,41,26,24,0.3429,dpi,0.5153,0.0222,0.3333,Project Components,0.1322,0.3941,0.7423,REF079,0.3847,shortlist,,20260918T0131-7dd1a33,discover-1
c0359,45,43,30,27,0.3857,access_connectivity,0.8681,0.0222,0.2889,Project Components,0.1609,0.353,0.7832,REF030,0.327,shortlist,,20260918T0131-7dd1a33,discover-1
c0381,45,44,40,38,0.5429,access_connectivity,0.0,0.0,0.2,GRIEVANCE REDRESS SERVICES,0.2407,0.2816,0.8787,REF031,0.3903,shortlist,,20260918T0131-7dd1a33,discover-1
c0468,45,42,30,24,0.3429,cybersecurity,0.6892,0.0,0.1111,Sectoral and Institutional Context,0.1434,0.2015,0.6977,REF001,0.4516,shortlist,,20260918T0131-7dd1a33,discover-1
c0572,45,39,26,26,0.3714,dpi,0.0,0.0222,0.9556,Implementation Arrangements and Support Plan,0.1376,0.2409,0.7725,REF045,0.3886,junk,junk_section_share>=0.6,20260918T0131-7dd1a33,discover-1
c0639,45,41,25,21,0.3,,0.0,0.0,0.7556,KEY RISKS,0.1362,0.3433,0.7956,REF005,0.3795,junk,junk_section_share>=0.6,20260918T0131-7dd1a33,discover-1
c0711,45,42,16,14,0.2,access_connectivity,0.7942,0.0,0.0,Sectoral and Institutional Context,0.0671,0.3083,0.6125,REF087,0.3036,shortlist,,20260918T0131-7dd1a33,discover-1
c0263,44,43,31,29,0.4143,access_connectivity,0.8839,0.0,0.4773,Project Components,0.1506,0.2912,0.7094,REF030,0.3625,shortlist,,20260918T0131-7dd1a33,discover-1
c0266,44,44,29,27,0.3857,dpi,0.7638,0.0,0.3636,Project Components,0.1411,0.3745,0.7104,REF022,0.32,shortlist,,20260918T0131-7dd1a33,discover-1
c0431,44,40,29,28,0.4,dpi,0.0,0.0,0.9091,Implementation Arrangements and Support Plan,0.1466,0.286,0.7381,REF085,0.3373,junk,junk_section_share>=0.6,20260918T0131-7dd1a33,discover-1
c0600,44,25,18,18,0.2571,dpi,0.0,0.0227,0.8864,Implementation Arrangements and Support Plan,0.0837,0.2196,0.6787,REF085,0.2845,junk,junk_section_share>=0.6,20260918T0131-7dd1a33,discover-1
c0607,44,30,14,12,0.1714,dpi,0.3534,0.1818,0.0,Project Components,0.0738,0.2032,0.7695,REF011,0.6093,shortlist,,20260918T0131-7dd1a33,discover-1
c0630,44,44,25,20,0.2857,access_connectivity,0.8081,0.0227,0.2955,Project Components,0.1327,0.2743,0.7748,REF058,0.341,shortlist,,20260918T0131-7dd1a33,discover-1
c0640,44,36,14,15,0.2143,dpi,0.6788,0.0,0.3409,Sectoral and Institutional Context,0.0614,0.2895,0.6399,REF088,0.3776,shortlist,,20260918T0131-7dd1a33,discover-1
c0666,44,37,28,26,0.3714,,0.0,0.0227,1.0,Implementation Arrangements and Support Plan,0.1386,0.2523,0.7225,REF005,0.3376,junk,junk_section_share>=0.6,20260918T0131-7dd1a33,discover-1
c0028,43,43,43,29,0.4143,access_connectivity,0.0,0.0,0.0233,DETAILED CHANGE(S),0.285,0.1956,0.9675,REF053,0.2896,shortlist,,20260918T0131-7dd1a33,discover-1
c0183,43,42,34,31,0.4429,access_connectivity,0.8589,0.1163,0.2326,Sustainability,0.1838,0.4274,0.7892,REF045,0.4021,shortlist,,20260918T0131-7dd1a33,discover-1
c0196,43,43,23,19,0.2714,dpi,0.5915,0.1395,0.1395,Project Components,0.1176,0.2653,0.7466,REF053,0.4905,shortlist,,20260918T0131-7dd1a33,discover-1
c0332,43,41,15,12,0.1714,dpi,0.7861,0.0,0.1628,Project Components,0.0851,0.3031,0.8279,REF030,0.3395,shortlist,,20260918T0131-7dd1a33,discover-1
c0386,43,40,30,29,0.4143,dpi,0.715,0.0,0.3488,Project Components,0.1529,0.3187,0.7443,REF021,0.3396,shortlist,,20260918T0131-7dd1a33,discover-1
c0576,43,43,22,22,0.3143,drm_ews,0.7525,0.0,0.1628,Project Components,0.1168,0.518,0.7752,REF041,0.6791,shortlist,,20260918T0131-7dd1a33,discover-1
c0588,43,42,25,26,0.3714,access_connectivity,0.7001,0.0,0.2791,Project Components,0.1329,0.3026,0.7759,REF045,0.4646,shortlist,,20260918T0131-7dd1a33,discover-1
c0647,43,35,28,26,0.3714,,0.0,0.3721,1.0,Implementation Arrangements and Support Plan,0.1486,0.3274,0.775,REF030,0.3952,junk,junk_section_share>=0.6,20260918T0131-7dd1a33,discover-1
c0756,43,43,21,16,0.2286,dpi,0.8732,0.0233,0.2326,"Technical, Economic and Financial Analysis",0.1118,0.2446,0.7774,REF067,0.4524,shortlist,,20260918T0131-7dd1a33,discover-1
c0094,42,42,27,26,0.3714,access_connectivity,0.0,0.0,0.9048,Implementation Arrangements and Support Plan,0.1493,0.2761,0.8071,REF079,0.3823,junk,junk_section_share>=0.6,20260918T0131-7dd1a33,discover-1
c0194,42,42,23,19,0.2714,dpi,0.9463,0.0,0.5,Implementation Arrangements and Support Plan,0.1367,0.2588,0.8679,REF027,0.2438,shortlist,,20260918T0131-7dd1a33,discover-1
c0241,42,42,28,29,0.4143,access_connectivity,0.8922,0.0,0.1429,Project Beneficiaries,0.1372,0.2136,0.7153,REF075,0.2697,shortlist,,20260918T0131-7dd1a33,discover-1
c0245,42,42,24,26,0.3714,access_connectivity,0.7323,0.0,0.0952,Project Components,0.117,0.3135,0.7117,REF045,0.4088,shortlist,,20260918T0131-7dd1a33,discover-1
c0315,42,42,34,30,0.4286,access_connectivity,0.8992,0.0,0.3095,Implementation Arrangements and Support Plan,0.1536,0.3274,0.6594,REF027,0.2408,shortlist,,20260918T0131-7dd1a33,discover-1
c0402,42,42,32,31,0.4429,cybersecurity,0.7959,0.2857,0.1667,Project Components,0.1632,0.29,0.7447,REF056,0.3879,shortlist,,20260918T0131-7dd1a33,discover-1
c0452,42,26,21,24,0.3429,cybersecurity,0.4642,0.0,0.0,Sectoral and Institutional Context,0.101,0.3434,0.7021,REF001,0.5065,shortlist,,20260918T0131-7dd1a33,discover-1
c0454,42,19,15,18,0.2571,cybersecurity,0.9183,0.0,0.8571,Implementation Arrangements and Support Plan,0.0765,0.2618,0.7445,REF030,0.31,junk,junk_section_share>=0.6,20260918T0131-7dd1a33,discover-1
c0503,42,42,28,25,0.3571,dpi,0.9068,0.3095,0.2143,Project Components,0.1444,0.3128,0.7532,REF079,0.3551,shortlist,,20260918T0131-7dd1a33,discover-1
c0558,42,27,19,16,0.2286,drm_ews,0.8496,0.0,0.0476,GHG Emissions and Transport - Mozambique EDGE Project,0.088,0.4116,0.676,REF057,0.4166,shortlist,,20260918T0131-7dd1a33,discover-1
c0590,42,40,26,24,0.3429,,0.0,0.0476,0.9524,Institutional and Implementation Arrangements,0.1343,0.2453,0.754,REF030,0.389,junk,junk_section_share>=0.6,20260918T0131-7dd1a33,discover-1
c0030,41,32,31,30,0.4286,,0.0,0.0,0.0244,GRIEVANCE REDRESS SERVICES,0.1983,0.2843,0.9339,REF031,0.3283,shortlist,,20260918T0131-7dd1a33,discover-1
c0036,41,41,41,39,0.5571,,0.0,0.0,1.0,RESULTS FRAMEWORK AND MONITORING,0.2765,0.2322,0.9847,REF027,0.3136,junk,junk_section_share>=0.6,20260918T0131-7dd1a33,discover-1
c0055,41,41,40,37,0.5286,data_hosting,0.0,0.0,1.0,RESULTS FRAMEWORK AND MONITORING,0.2647,0.2381,0.9663,REF027,0.2749,junk,junk_section_share>=0.6,20260918T0131-7dd1a33,discover-1
c0086,41,40,35,31,0.4429,access_connectivity,0.0,0.2195,0.878,Implementation Arrangements and Support Plan,0.1874,0.2897,0.7819,REF029,0.3491,junk,junk_section_share>=0.6,20260918T0131-7dd1a33,discover-1
c0110,41,28,11,10,0.1429,access_connectivity,0.7151,0.0,0.0,Economic and Financial Analysis,0.0572,0.2915,0.7586,REF085,0.1875,shortlist,,20260918T0131-7dd1a33,discover-1
c0158,41,41,25,24,0.3429,dpi,0.9256,0.5366,0.7805,KEY RISKS,0.1326,0.4605,0.7743,REF030,0.5095,junk,junk_section_share>=0.6,20260918T0131-7dd1a33,discover-1
c0212,41,39,26,27,0.3857,dpi,0.9134,0.0,0.5854,Institutional and Implementation Arrangements,0.1144,0.3652,0.6421,REF030,0.4045,shortlist,,20260918T0131-7dd1a33,discover-1
c0247,41,38,24,19,0.2714,access_connectivity,0.9591,0.0488,0.561,DESCRIPTION OF PROPOSED CHANGES,0.115,0.2768,0.6997,REF045,0.363,shortlist,,20260918T0131-7dd1a33,discover-1
c0306,41,40,30,24,0.3429,dpi,0.5436,0.0488,0.7805,Implementation Arrangements and Support Plan,0.1425,0.2741,0.6936,REF085,0.3775,junk,junk_section_share>=0.6,20260918T0131-7dd1a33,discover-1
c0360,41,40,18,19,0.2714,dpi,0.6565,0.0,0.0244,Project Components,0.0984,0.358,0.7985,REF030,0.371,shortlist,,20260918T0131-7dd1a33,discover-1
c0391,41,40,33,33,0.4714,access_connectivity,0.8455,0.0,0.2927,Project Components,0.1514,0.3981,0.6699,REF037,0.3281,shortlist,,20260918T0131-7dd1a33,discover-1
c0461,41,40,25,23,0.3286,cybersecurity,1.0,0.0,0.8293,Fiduciary,0.144,0.2701,0.8409,REF062,0.2664,junk,junk_section_share>=0.6,20260918T0131-7dd1a33,discover-1
c0489,41,36,28,28,0.4,cybersecurity,0.5597,0.0,0.3171,Sectoral and Institutional Context,0.1311,0.4579,0.6834,REF001,0.529,shortlist,,20260918T0131-7dd1a33,discover-1
c0491,41,35,27,22,0.3143,dpi,0.9875,0.0,0.1707,Sectoral and Institutional Context,0.1213,0.298,0.6558,REF011,0.257,shortlist,,20260918T0131-7dd1a33,discover-1
c0551,41,41,28,22,0.3143,access_connectivity,0.9206,0.0732,0.6098,Implementation Arrangements and Support Plan,0.1433,0.274,0.7472,REF045,0.4616,junk,junk_section_share>=0.6,20260918T0131-7dd1a33,discover-1
c0586,41,39,24,16,0.2286,access_connectivity,0.5917,0.0488,0.4634,DESCRIPTION OF PROPOSED CHANGES,0.1234,0.2788,0.7505,REF005,0.3173,shortlist,,20260918T0131-7dd1a33,discover-1
c0628,41,39,28,22,0.3143,dpi,0.9855,0.0,0.5854,Institutional and Implementation Arrangements,0.1279,0.269,0.6668,REF083,0.3413,shortlist,,20260918T0131-7dd1a33,discover-1
c0021,40,40,40,26,0.3714,drm_ews,0.0,0.725,0.0,DETAILED CHANGE(S),0.262,0.307,0.9562,REF030,0.3189,shortlist,,20260918T0131-7dd1a33,discover-1
c0056,40,40,21,24,0.3429,drm_ews,0.8943,0.0,0.475,Implementation Arrangements and Support Plan,0.1259,0.212,0.8754,REF083,0.2901,shortlist,,20260918T0131-7dd1a33,discover-1
c0073,40,40,19,16,0.2286,access_connectivity,0.0,0.0,0.425,DESCRIPTION OF PROPOSED CHANGES,0.1094,0.2701,0.8408,REF036,0.3076,shortlist,,20260918T0131-7dd1a33,discover-1
c0143,40,38,34,22,0.3143,access_connectivity,0.3228,0.0,0.425,Project Status,0.1881,0.3489,0.8079,REF030,0.3445,shortlist,,20260918T0131-7dd1a33,discover-1
c0157,40,38,29,28,0.4,access_connectivity,0.0,0.075,0.8,Environmental and Social,0.1557,0.3127,0.7837,REF045,0.3791,junk,junk_section_share>=0.6,20260918T0131-7dd1a33,discover-1
c0298,40,40,30,32,0.4571,cybersecurity,0.9171,0.0,0.175,Project Components,0.1512,0.3951,0.736,REF036,0.3833,shortlist,,20260918T0131-7dd1a33,discover-1
c0330,40,39,26,22,0.3143,access_connectivity,0.8689,0.0,0.25,Technical Design and Component Descriptions,0.1002,0.4178,0.5627,REF019,0.2233,shortlist,,20260918T0131-7dd1a33,discover-1
c0396,40,35,23,17,0.2429,dpi,0.5621,0.05,0.075,Project Components,0.1075,0.2822,0.6823,REF008,0.6624,shortlist,,20260918T0131-7dd1a33,discover-1
c0493,40,39,24,27,0.3857,data_hosting,0.7924,0.0,0.05,"Technical, Economic and Financial Analysis",0.1251,0.6356,0.7611,REF036,0.7762,shortlist,,20260918T0131-7dd1a33,discover-1
c0507,40,38,28,28,0.4,,0.0,0.0,0.95,Fiduciary,0.1521,0.2557,0.793,REF045,0.4282,junk,junk_section_share>=0.6,20260918T0131-7dd1a33,discover-1
c0555,40,40,28,27,0.3857,access_connectivity,0.825,0.0,0.525,Fiduciary,0.1599,0.3134,0.834,REF005,0.3381,shortlist,,20260918T0131-7dd1a33,discover-1
c0681,40,36,25,23,0.3286,cybersecurity,0.9851,0.55,0.175,Project Components,0.1312,0.246,0.7662,REF011,0.5219,shortlist,,20260918T0131-7dd1a33,discover-1
c0738,40,37,29,31,0.4429,submarine_cable,0.8831,0.0,0.025,Country Context,0.1375,0.2037,0.6922,REF005,0.3308,shortlist,,20260918T0131-7dd1a33,discover-1
c0752,40,39,25,22,0.3143,access_connectivity,0.6536,0.0,0.025,Sectoral and Institutional Context,0.1438,0.2935,0.84,REF061,0.5455,shortlist,,20260918T0131-7dd1a33,discover-1
c0809,40,40,24,24,0.3429,access_connectivity,0.5758,0.075,0.075,Project Components,0.1227,0.3137,0.7467,REF046,0.5801,shortlist,,20260918T0131-7dd1a33,discover-1
c0812,40,37,24,26,0.3714,access_connectivity,0.8356,0.025,0.075,Project Components,0.1056,0.3541,0.6422,REF046,0.6058,shortlist,,20260918T0131-7dd1a33,discover-1
c0046,39,37,35,38,0.5429,access_connectivity,0.0,0.0256,0.0,GRIEVANCE REDRESS SERVICES,0.2263,0.389,0.944,REF030,0.3252,shortlist,,20260918T0131-7dd1a33,discover-1
c0047,39,39,35,36,0.5143,access_connectivity,0.8319,0.0,0.0513,Sectoral and Institutional Context,0.2329,0.25,0.9716,REF027,0.2516,shortlist,,20260918T0131-7dd1a33,discover-1
c0087,39,35,27,22,0.3143,access_connectivity,0.7258,0.0,0.5128,DESCRIPTION OF PROPOSED CHANGES,0.1356,0.256,0.7334,REF045,0.303,shortlist,,20260918T0131-7dd1a33,discover-1
c0207,39,37,26,24,0.3429,dpi,0.788,0.0,0.4103,KEY RISKS,0.1251,0.4056,0.7026,REF080,0.4272,shortlist,,20260918T0131-7dd1a33,discover-1
c0270,39,38,32,30,0.4286,access_connectivity,1.0,0.0256,0.7179,Implementation Arrangements and Support Plan,0.1767,0.2534,0.8064,REF085,0.4298,junk,junk_section_share>=0.6,20260918T0131-7dd1a33,discover-1
c0301,39,39,31,30,0.4286,access_connectivity,0.7415,0.0,0.2821,Sectoral and Institutional Context,0.1286,0.4204,0.6058,REF011,0.2417,shortlist,,20260918T0131-7dd1a33,discover-1
c0324,39,38,24,26,0.3714,access_connectivity,0.9188,0.6154,0.0256,Project Components,0.1352,0.2591,0.8223,REF085,0.3427,shortlist,,20260918T0131-7dd1a33,discover-1
c0352,39,38,28,27,0.3857,access_connectivity,0.7477,0.0,0.1026,Relevance to Higher Level Objectives,0.1354,0.3289,0.7058,REF046,0.417,shortlist,,20260918T0131-7dd1a33,discover-1
c0383,39,37,26,28,0.4,dpi,0.8956,0.0,0.0769,Project Components,0.1306,0.3739,0.7334,REF030,0.435,shortlist,,20260918T0131-7dd1a33,discover-1
c0397,39,38,23,23,0.3286,cybersecurity,0.4416,0.0513,0.1282,Project Components,0.1167,0.3068,0.7407,REF086,0.3916,shortlist,,20260918T0131-7dd1a33,discover-1
c0410,39,29,19,19,0.2714,dpi,0.8074,0.0,0.2308,Technical Design and Component Descriptions,0.0792,0.3304,0.6087,REF083,0.3642,shortlist,,20260918T0131-7dd1a33,discover-1
c0428,39,37,28,24,0.3429,dpi,0.9183,0.4872,0.359,Environmental and Social,0.1476,0.2618,0.7694,REF021,0.4776,shortlist,,20260918T0131-7dd1a33,discover-1
c0462,39,37,22,20,0.2857,access_connectivity,0.9464,0.0,0.7436,Implementation Arrangements and Support Plan,0.1202,0.27,0.798,REF063,0.2449,junk,junk_section_share>=0.6,20260918T0131-7dd1a33,discover-1
c0480,39,35,25,20,0.2857,access_connectivity,0.7718,0.0,0.3077,Project Status,0.1251,0.245,0.7303,REF045,0.3676,shortlist,,20260918T0131-7dd1a33,discover-1
c0518,39,31,1,1,0.0143,dpi,0.3897,0.4103,0.2821,Project Components,0.0054,0.2561,0.7844,REF005,0.3761,junk,n_projects<3,20260918T0131-7dd1a33,discover-1
c0581,39,39,29,27,0.3857,drm_ews,0.7331,0.0,0.0513,Relevance to Higher Level Objectives,0.1594,0.753,0.8024,REF041,0.54,shortlist,,20260918T0131-7dd1a33,discover-1
c0649,39,37,23,25,0.3571,drm_ews,0.7069,0.0,0.0256,Project Components,0.1175,0.6744,0.7458,REF085,0.6346,shortlist,,20260918T0131-7dd1a33,discover-1
c0653,39,37,24,21,0.3,access_connectivity,0.7323,0.0,0.3846,DESCRIPTION OF PROPOSED CHANGES,0.1326,0.2629,0.8069,REF011,0.4155,shortlist,,20260918T0131-7dd1a33,discover-1
c0659,39,38,28,24,0.3429,access_connectivity,0.0,0.0,1.0,Implementation Arrangements and Support Plan,0.1606,0.3303,0.8377,REF009,0.3458,junk,junk_section_share>=0.6,20260918T0131-7dd1a33,discover-1
c0702,39,37,30,29,0.4143,dpi,1.0,0.0,0.9744,Implementation Arrangements and Support Plan,0.1556,0.1948,0.7575,REF085,0.3101,junk,junk_section_share>=0.6,20260918T0131-7dd1a33,discover-1
c0726,39,38,23,25,0.3571,access_connectivity,0.5579,0.1282,0.2821,Project Components,0.1132,0.2794,0.7185,REF061,0.627,shortlist,,20260918T0131-7dd1a33,discover-1
c0815,39,36,22,20,0.2857,access_connectivity,0.6666,0.0,0.0256,Project Components,0.1113,0.3587,0.7383,REF037,0.6092,shortlist,,20260918T0131-7dd1a33,discover-1
c0025,38,38,38,39,0.5571,access_connectivity,0.9464,0.0,0.9474,RESULTS FRAMEWORK AND MONITORING,0.2492,0.2372,0.9575,REF085,0.3409,junk,junk_section_share>=0.6,20260918T0131-7dd1a33,discover-1
c0053,38,37,19,19,0.2714,drm_ews,0.8515,0.0,0.0,Project Components,0.1217,0.2528,0.9352,REF030,0.2842,shortlist,,20260918T0131-7dd1a33,discover-1
