variant,package_key,package_id,project_id,description_lang,category,status,resolution,asset_class,group,term_len
deglued,P176396|BI-PAFEN-PIU-368548-NC-RFB,BI-PAFEN-PIU-368548-NC-RFB,P176396,fr,non_consulting_services,unknown,unresolved,,,
match_key,P176396|BI-PAFEN-PIU-368548-NC-RFB,BI-PAFEN-PIU-368548-NC-RFB,P176396,fr,non_consulting_services,unknown,unresolved,,,0
clean,P176396|BI-PAFEN-PIU-368576-NC-DIR,BI-PAFEN-PIU-368576-NC-DIR,P176396,fr,consultant_services,cancelled,unresolved,,,
deglued,P176396|BI-PAFEN-PIU-368576-NC-DIR,BI-PAFEN-PIU-368576-NC-DIR,P176396,fr,consultant_services,cancelled,unresolved,,,
match_key,P176396|BI-PAFEN-PIU-368576-NC-DIR,BI-PAFEN-PIU-368576-NC-DIR,P176396,fr,consultant_services,cancelled,unresolved,,,0
clean,P176396|BI-PAFEN-PIU-368580-GO-RFQ,BI-PAFEN-PIU-368580-GO-RFQ,P176396,fr,non_consulting_services,cancelled,unresolved,,,
deglued,P176396|BI-PAFEN-PIU-368580-GO-RFQ,BI-PAFEN-PIU-368580-GO-RFQ,P176396,fr,non_consulting_services,cancelled,unresolved,,,
match_key,P176396|BI-PAFEN-PIU-368580-GO-RFQ,BI-PAFEN-PIU-368580-GO-RFQ,P176396,fr,non_consulting_services,cancelled,unresolved,,,0
clean,P176396|BI-PAFEN-PIU-368583-GO-RFQ,BI-PAFEN-PIU-368583-GO-RFQ,P176396,fr,goods,cancelled,unresolved,,,
deglued,P176396|BI-PAFEN-PIU-368583-GO-RFQ,BI-PAFEN-PIU-368583-GO-RFQ,P176396,fr,goods,cancelled,unresolved,,,
match_key,P176396|BI-PAFEN-PIU-368583-GO-RFQ,BI-PAFEN-PIU-368583-GO-RFQ,P176396,fr,goods,cancelled,unresolved,,,0
clean,P176396|BI-PAFEN-PIU-368589-CS-CDS,BI-PAFEN-PIU-368589-CS-CDS,P176396,fr,consultant_services,cancelled,unresolved,,,
deglued,P176396|BI-PAFEN-PIU-368589-CS-CDS,BI-PAFEN-PIU-368589-CS-CDS,P176396,fr,consultant_services,cancelled,unresolved,,,
match_key,P176396|BI-PAFEN-PIU-368589-CS-CDS,BI-PAFEN-PIU-368589-CS-CDS,P176396,fr,consultant_services,cancelled,coarse,,platform,10
clean,P176396|BI-PAFEN-PIU-368595-CS-INDV,BI-PAFEN-PIU-368595-CS-INDV,P176396,fr,consultant_services,unknown,unresolved,,,
deglued,P176396|BI-PAFEN-PIU-368595-CS-INDV,BI-PAFEN-PIU-368595-CS-INDV,P176396,fr,consultant_services,unknown,unresolved,,,
match_key,P176396|BI-PAFEN-PIU-368595-CS-INDV,BI-PAFEN-PIU-368595-CS-INDV,P176396,fr,consultant_services,unknown,unresolved,,,0
clean,P176396|BI-PAFEN-PIU-368605-GO-RFQ,BI-PAFEN-PIU-368605-GO-RFQ,P176396,en,goods,unknown,unresolved,,,
deglued,P176396|BI-PAFEN-PIU-368605-GO-RFQ,BI-PAFEN-PIU-368605-GO-RFQ,P176396,en,goods,unknown,unresolved,,,
match_key,P176396|BI-PAFEN-PIU-368605-GO-RFQ,BI-PAFEN-PIU-368605-GO-RFQ,P176396,en,goods,unknown,unresolved,,,0
clean,P176396|BI-PAFEN-PIU-368608-CS-CQS,BI-PAFEN-PIU-368608-CS-CQS,P176396,fr,consultant_services,unknown,unresolved,,,
deglued,P176396|BI-PAFEN-PIU-368608-CS-CQS,BI-PAFEN-PIU-368608-CS-CQS,P176396,fr,consultant_services,unknown,unresolved,,,
match_key,P176396|BI-PAFEN-PIU-368608-CS-CQS,BI-PAFEN-PIU-368608-CS-CQS,P176396,fr,consultant_services,unknown,unresolved,,,0
clean,P176396|BI-PAFEN-PIU-368626-CS-INDV,BI-PAFEN-PIU-368626-CS-INDV,P176396,fr,consultant_services,cancelled,unresolved,,,
deglued,P176396|BI-PAFEN-PIU-368626-CS-INDV,BI-PAFEN-PIU-368626-CS-INDV,P176396,fr,consultant_services,cancelled,unresolved,,,
match_key,P176396|BI-PAFEN-PIU-368626-CS-INDV,BI-PAFEN-PIU-368626-CS-INDV,P176396,fr,consultant_services,cancelled,unresolved,,,0
clean,P176396|BI-PAFEN-PIU-368863-CS-INDV,BI-PAFEN-PIU-368863-CS-INDV,P176396,fr,consultant_services,cancelled,unresolved,,,
deglued,P176396|BI-PAFEN-PIU-368863-CS-INDV,BI-PAFEN-PIU-368863-CS-INDV,P176396,fr,consultant_services,cancelled,unresolved,,,
match_key,P176396|BI-PAFEN-PIU-368863-CS-INDV,BI-PAFEN-PIU-368863-CS-INDV,P176396,fr,consultant_services,cancelled,unresolved,,,0
clean,P176396|BI-PAFEN-PIU-368886-CS-QBS,BI-PAFEN-PIU-368886-CS-QBS,P176396,fr,consultant_services,cancelled,unresolved,,,
deglued,P176396|BI-PAFEN-PIU-368886-CS-QBS,BI-PAFEN-PIU-368886-CS-QBS,P176396,fr,consultant_services,cancelled,unresolved,,,
match_key,P176396|BI-PAFEN-PIU-368886-CS-QBS,BI-PAFEN-PIU-368886-CS-QBS,P176396,fr,consultant_services,cancelled,unresolved,,,0
clean,P176396|BI-PAFEN-PIU-368891-CS-CQS,BI-PAFEN-PIU-368891-CS-CQS,P176396,fr,consultant_services,unknown,unresolved,,,
deglued,P176396|BI-PAFEN-PIU-368891-CS-CQS,BI-PAFEN-PIU-368891-CS-CQS,P176396,fr,consultant_services,unknown,unresolved,,,
match_key,P176396|BI-PAFEN-PIU-368891-CS-CQS,BI-PAFEN-PIU-368891-CS-CQS,P176396,fr,consultant_services,unknown,unresolved,,,0
clean,P176396|BI-PAFEN-PIU-372305-CS-INDV,BI-PAFEN-PIU-372305-CS-INDV,P176396,fr,consultant_services,cancelled,unresolved,,,
deglued,P176396|BI-PAFEN-PIU-372305-CS-INDV,BI-PAFEN-PIU-372305-CS-INDV,P176396,fr,consultant_services,cancelled,unresolved,,,
match_key,P176396|BI-PAFEN-PIU-372305-CS-INDV,BI-PAFEN-PIU-372305-CS-INDV,P176396,fr,consultant_services,cancelled,unresolved,,,0
clean,P176396|BI-PAFEN-PIU-375285-CS-CQS,BI-PAFEN-PIU-375285-CS-CQS,P176396,fr,consultant_services,signed,unresolved,,,
deglued,P176396|BI-PAFEN-PIU-375285-CS-CQS,BI-PAFEN-PIU-375285-CS-CQS,P176396,fr,consultant_services,signed,unresolved,,,
match_key,P176396|BI-PAFEN-PIU-375285-CS-CQS,BI-PAFEN-PIU-375285-CS-CQS,P176396,fr,consultant_services,signed,unresolved,,,0
clean,P176396|BI-PAFEN-PIU-376064-GO-RFB,BI-PAFEN-PIU-376064-GO-RFB,P176396,fr,goods,signed,unresolved,,,
deglued,P176396|BI-PAFEN-PIU-376064-GO-RFB,BI-PAFEN-PIU-376064-GO-RFB,P176396,fr,goods,signed,unresolved,,,
match_key,P176396|BI-PAFEN-PIU-376064-GO-RFB,BI-PAFEN-PIU-376064-GO-RFB,P176396,fr,goods,signed,unresolved,,,0
clean,P176396|BI-PAFEN-PIU-376068-GO-RFB,BI-PAFEN-PIU-376068-GO-RFB,P176396,fr,goods,unknown,unresolved,,,
deglued,P176396|BI-PAFEN-PIU-376068-GO-RFB,BI-PAFEN-PIU-376068-GO-RFB,P176396,fr,goods,unknown,unresolved,,,
match_key,P176396|BI-PAFEN-PIU-376068-GO-RFB,BI-PAFEN-PIU-376068-GO-RFB,P176396,fr,goods,unknown,unresolved,,,0
clean,P176396|BI-PAFEN-PIU-376073-GO-RFB,BI-PAFEN-PIU-376073-GO-RFB,P176396,fr,goods,signed,unresolved,,,
deglued,P176396|BI-PAFEN-PIU-376073-GO-RFB,BI-PAFEN-PIU-376073-GO-RFB,P176396,fr,goods,signed,unresolved,,,
match_key,P176396|BI-PAFEN-PIU-376073-GO-RFB,BI-PAFEN-PIU-376073-GO-RFB,P176396,fr,goods,signed,coarse,,platform,10
clean,P176396|BI-PAFEN-PIU-376077-CS-CDS,BI-PAFEN-PIU-376077-CS-CDS,P176396,fr,consultant_services,signed,unresolved,,,
deglued,P176396|BI-PAFEN-PIU-376077-CS-CDS,BI-PAFEN-PIU-376077-CS-CDS,P176396,fr,consultant_services,signed,unresolved,,,
match_key,P176396|BI-PAFEN-PIU-376077-CS-CDS,BI-PAFEN-PIU-376077-CS-CDS,P176396,fr,consultant_services,signed,unresolved,,,0
clean,P176396|BI-PAFEN-PIU-376136-CS-CQS,BI-PAFEN-PIU-376136-CS-CQS,P176396,fr,consultant_services,signed,unresolved,,,
deglued,P176396|BI-PAFEN-PIU-376136-CS-CQS,BI-PAFEN-PIU-376136-CS-CQS,P176396,fr,consultant_services,signed,unresolved,,,
match_key,P176396|BI-PAFEN-PIU-376136-CS-CQS,BI-PAFEN-PIU-376136-CS-CQS,P176396,fr,consultant_services,signed,unresolved,,,0
clean,P176396|BI-PAFEN-PIU-376201-CS-QBS,BI-PAFEN-PIU-376201-CS-QBS,P176396,fr,consultant_services,cancelled,unresolved,,,
deglued,P176396|BI-PAFEN-PIU-376201-CS-QBS,BI-PAFEN-PIU-376201-CS-QBS,P176396,fr,consultant_services,cancelled,unresolved,,,
match_key,P176396|BI-PAFEN-PIU-376201-CS-QBS,BI-PAFEN-PIU-376201-CS-QBS,P176396,fr,consultant_services,cancelled,unresolved,,,0
clean,P176396|BI-PAFEN-PIU-376227-GO-RFQ,BI-PAFEN-PIU-376227-GO-RFQ,P176396,fr,goods,cancelled,unresolved,,,
deglued,P176396|BI-PAFEN-PIU-376227-GO-RFQ,BI-PAFEN-PIU-376227-GO-RFQ,P176396,fr,goods,cancelled,unresolved,,,
match_key,P176396|BI-PAFEN-PIU-376227-GO-RFQ,BI-PAFEN-PIU-376227-GO-RFQ,P176396,fr,goods,cancelled,coarse,,data_and_hosting,12
clean,P176396|BI-PAFEN-PIU-376235-CS-CQS,BI-PAFEN-PIU-376235-CS-CQS,P176396,fr,consultant_services,signed,unresolved,,,
deglued,P176396|BI-PAFEN-PIU-376235-CS-CQS,BI-PAFEN-PIU-376235-CS-CQS,P176396,fr,consultant_services,signed,unresolved,,,
match_key,P176396|BI-PAFEN-PIU-376235-CS-CQS,BI-PAFEN-PIU-376235-CS-CQS,P176396,fr,consultant_services,signed,unresolved,,,0
clean,P176396|BI-PAFEN-PIU-380236-CS-INDV,BI-PAFEN-PIU-380236-CS-INDV,P176396,fr,consultant_services,cancelled,unresolved,,,
deglued,P176396|BI-PAFEN-PIU-380236-CS-INDV,BI-PAFEN-PIU-380236-CS-INDV,P176396,fr,consultant_services,cancelled,unresolved,,,
match_key,P176396|BI-PAFEN-PIU-380236-CS-INDV,BI-PAFEN-PIU-380236-CS-INDV,P176396,fr,consultant_services,cancelled,unresolved,,,0
clean,P176396|BI-PAFEN-PIU-386141-CS-INDV,BI-PAFEN-PIU-386141-CS-INDV,P176396,fr,consultant_services,signed,unresolved,,,
deglued,P176396|BI-PAFEN-PIU-386141-CS-INDV,BI-PAFEN-PIU-386141-CS-INDV,P176396,fr,consultant_services,signed,unresolved,,,
match_key,P176396|BI-PAFEN-PIU-386141-CS-INDV,BI-PAFEN-PIU-386141-CS-INDV,P176396,fr,consultant_services,signed,unresolved,,,0
clean,P176396|BI-PAFEN-PIU-386143-CS-INDV,BI-PAFEN-PIU-386143-CS-INDV,P176396,fr,consultant_services,signed,unresolved,,,
deglued,P176396|BI-PAFEN-PIU-386143-CS-INDV,BI-PAFEN-PIU-386143-CS-INDV,P176396,fr,consultant_services,signed,unresolved,,,
match_key,P176396|BI-PAFEN-PIU-386143-CS-INDV,BI-PAFEN-PIU-386143-CS-INDV,P176396,fr,consultant_services,signed,unresolved,,,0
clean,P176396|BI-PAFEN-PIU-386603-CS-CDS,BI-PAFEN-PIU-386603-CS-CDS,P176396,fr,consultant_services,signed,unresolved,,,
deglued,P176396|BI-PAFEN-PIU-386603-CS-CDS,BI-PAFEN-PIU-386603-CS-CDS,P176396,fr,consultant_services,signed,unresolved,,,
match_key,P176396|BI-PAFEN-PIU-386603-CS-CDS,BI-PAFEN-PIU-386603-CS-CDS,P176396,fr,consultant_services,signed,unresolved,,,0
clean,P176396|BI-PAFEN-PIU-386607-CS-CDS,BI-PAFEN-PIU-386607-CS-CDS,P176396,fr,consultant_services,cancelled,unresolved,,,
deglued,P176396|BI-PAFEN-PIU-386607-CS-CDS,BI-PAFEN-PIU-386607-CS-CDS,P176396,fr,consultant_services,cancelled,unresolved,,,
match_key,P176396|BI-PAFEN-PIU-386607-CS-CDS,BI-PAFEN-PIU-386607-CS-CDS,P176396,fr,consultant_services,cancelled,unresolved,,,0
clean,P176396|BI-PAFEN-PIU-386611-CS-CDS,BI-PAFEN-PIU-386611-CS-CDS,P176396,fr,consultant_services,signed,unresolved,,,
deglued,P176396|BI-PAFEN-PIU-386611-CS-CDS,BI-PAFEN-PIU-386611-CS-CDS,P176396,fr,consultant_services,signed,unresolved,,,
match_key,P176396|BI-PAFEN-PIU-386611-CS-CDS,BI-PAFEN-PIU-386611-CS-CDS,P176396,fr,consultant_services,signed,unresolved,,,0
clean,P176396|BI-PAFEN-PIU-389853-CS-INDV,BI-PAFEN-PIU-389853-CS-INDV,P176396,fr,consultant_services,signed,unresolved,,,
deglued,P176396|BI-PAFEN-PIU-389853-CS-INDV,BI-PAFEN-PIU-389853-CS-INDV,P176396,fr,consultant_services,signed,unresolved,,,
match_key,P176396|BI-PAFEN-PIU-389853-CS-INDV,BI-PAFEN-PIU-389853-CS-INDV,P176396,fr,consultant_services,signed,unresolved,,,0
clean,P176396|BI-PAFEN-PIU-390095-GO-RFB,BI-PAFEN-PIU-390095-GO-RFB,P176396,fr,goods,signed,unresolved,,,
deglued,P176396|BI-PAFEN-PIU-390095-GO-RFB,BI-PAFEN-PIU-390095-GO-RFB,P176396,fr,goods,signed,unresolved,,,
match_key,P176396|BI-PAFEN-PIU-390095-GO-RFB,BI-PAFEN-PIU-390095-GO-RFB,P176396,fr,goods,signed,unresolved,,,0
clean,P176396|BI-PAFEN-PIU-390100-CS-INDV,BI-PAFEN-PIU-390100-CS-INDV,P176396,fr,consultant_services,signed,unresolved,,,
deglued,P176396|BI-PAFEN-PIU-390100-CS-INDV,BI-PAFEN-PIU-390100-CS-INDV,P176396,fr,consultant_services,signed,unresolved,,,
match_key,P176396|BI-PAFEN-PIU-390100-CS-INDV,BI-PAFEN-PIU-390100-CS-INDV,P176396,fr,consultant_services,signed,unresolved,,,0
clean,P176396|BI-PAFEN-PIU-390393-CS-CQS,BI-PAFEN-PIU-390393-CS-CQS,P176396,fr,consultant_services,signed,unresolved,,,
deglued,P176396|BI-PAFEN-PIU-390393-CS-CQS,BI-PAFEN-PIU-390393-CS-CQS,P176396,fr,consultant_services,signed,unresolved,,,
match_key,P176396|BI-PAFEN-PIU-390393-CS-CQS,BI-PAFEN-PIU-390393-CS-CQS,P176396,fr,consultant_services,signed,unresolved,,,0
clean,P176396|BI-PAFEN-PIU-390436-CS-INDV,BI-PAFEN-PIU-390436-CS-INDV,P176396,fr,consultant_services,signed,unresolved,,,
deglued,P176396|BI-PAFEN-PIU-390436-CS-INDV,BI-PAFEN-PIU-390436-CS-INDV,P176396,fr,consultant_services,signed,unresolved,,,
match_key,P176396|BI-PAFEN-PIU-390436-CS-INDV,BI-PAFEN-PIU-390436-CS-INDV,P176396,fr,consultant_services,signed,unresolved,,,0
clean,P176396|BI-PAFEN-PIU-409214-NC-RFB,BI-PAFEN-PIU-409214-NC-RFB,P176396,fr,non_consulting_services,cancelled,unresolved,,,
deglued,P176396|BI-PAFEN-PIU-409214-NC-RFB,BI-PAFEN-PIU-409214-NC-RFB,P176396,fr,non_consulting_services,cancelled,unresolved,,,
match_key,P176396|BI-PAFEN-PIU-409214-NC-RFB,BI-PAFEN-PIU-409214-NC-RFB,P176396,fr,non_consulting_services,cancelled,unresolved,,,0
clean,P176396|BI-PAFEN-PIU-409433-GO-RFQ,BI-PAFEN-PIU-409433-GO-RFQ,P176396,fr,goods,cancelled,unresolved,,,
deglued,P176396|BI-PAFEN-PIU-409433-GO-RFQ,BI-PAFEN-PIU-409433-GO-RFQ,P176396,fr,goods,cancelled,unresolved,,,
match_key,P176396|BI-PAFEN-PIU-409433-GO-RFQ,BI-PAFEN-PIU-409433-GO-RFQ,P176396,fr,goods,cancelled,coarse,,data_and_hosting,12
clean,P176396|BI-PAFEN-PIU-413485-GO-RFB,BI-PAFEN-PIU-413485-GO-RFB,P176396,fr,goods,signed,unresolved,,,
deglued,P176396|BI-PAFEN-PIU-413485-GO-RFB,BI-PAFEN-PIU-413485-GO-RFB,P176396,fr,goods,signed,unresolved,,,
match_key,P176396|BI-PAFEN-PIU-413485-GO-RFB,BI-PAFEN-PIU-413485-GO-RFB,P176396,fr,goods,signed,unresolved,,,0
clean,P176396|BI-PAFEN-PIU-419884-GO-RFB,BI-PAFEN-PIU-419884-GO-RFB,P176396,fr,goods,cancelled,unresolved,,,
deglued,P176396|BI-PAFEN-PIU-419884-GO-RFB,BI-PAFEN-PIU-419884-GO-RFB,P176396,fr,goods,cancelled,unresolved,,,
match_key,P176396|BI-PAFEN-PIU-419884-GO-RFB,BI-PAFEN-PIU-419884-GO-RFB,P176396,fr,goods,cancelled,coarse,,data_and_hosting,12
clean,P176396|BI-PAFEN-PIU-423592-CS-CQS,BI-PAFEN-PIU-423592-CS-CQS,P176396,fr,consultant_services,unknown,unresolved,,,
deglued,P176396|BI-PAFEN-PIU-423592-CS-CQS,BI-PAFEN-PIU-423592-CS-CQS,P176396,fr,consultant_services,unknown,unresolved,,,
match_key,P176396|BI-PAFEN-PIU-423592-CS-CQS,BI-PAFEN-PIU-423592-CS-CQS,P176396,fr,consultant_services,unknown,unresolved,,,0
clean,P176396|BI-PAFEN-PIU-426570-GO-RFB,BI-PAFEN-PIU-426570-GO-RFB,P176396,fr,goods,cancelled,unresolved,,,
deglued,P176396|BI-PAFEN-PIU-426570-GO-RFB,BI-PAFEN-PIU-426570-GO-RFB,P176396,fr,goods,cancelled,unresolved,,,
match_key,P176396|BI-PAFEN-PIU-426570-GO-RFB,BI-PAFEN-PIU-426570-GO-RFB,P176396,fr,goods,cancelled,coarse,,data_and_hosting,12
clean,P176396|BI-PAFEN-PIU-431332-CW-RFB,BI-PAFEN-PIU-431332-CW-RFB,P176396,fr,works,signed,unresolved,,,
deglued,P176396|BI-PAFEN-PIU-431332-CW-RFB,BI-PAFEN-PIU-431332-CW-RFB,P176396,fr,works,signed,unresolved,,,
match_key,P176396|BI-PAFEN-PIU-431332-CW-RFB,BI-PAFEN-PIU-431332-CW-RFB,P176396,fr,works,signed,unresolved,,,0
clean,P176396|BI-PAFEN-PIU-437728-NC-RFP,BI-PAFEN-PIU-437728-NC-RFP,P176396,fr,non_consulting_services,signed,unresolved,,,
deglued,P176396|BI-PAFEN-PIU-437728-NC-RFP,BI-PAFEN-PIU-437728-NC-RFP,P176396,fr,non_consulting_services,signed,unresolved,,,
match_key,P176396|BI-PAFEN-PIU-437728-NC-RFP,BI-PAFEN-PIU-437728-NC-RFP,P176396,fr,non_consulting_services,signed,unresolved,,,0
clean,P176396|BI-PAFEN-PIU-439474-CS-CDS,BI-PAFEN-PIU-439474-CS-CDS,P176396,fr,consultant_services,unknown,unresolved,,,
deglued,P176396|BI-PAFEN-PIU-439474-CS-CDS,BI-PAFEN-PIU-439474-CS-CDS,P176396,fr,consultant_services,unknown,unresolved,,,
match_key,P176396|BI-PAFEN-PIU-439474-CS-CDS,BI-PAFEN-PIU-439474-CS-CDS,P176396,fr,consultant_services,unknown,unresolved,,,0
clean,P176396|BI-PAFEN-PIU-450273-CS-CQS,BI-PAFEN-PIU-450273-CS-CQS,P176396,fr,consultant_services,signed,unresolved,,,
deglued,P176396|BI-PAFEN-PIU-450273-CS-CQS,BI-PAFEN-PIU-450273-CS-CQS,P176396,fr,consultant_services,signed,unresolved,,,
match_key,P176396|BI-PAFEN-PIU-450273-CS-CQS,BI-PAFEN-PIU-450273-CS-CQS,P176396,fr,consultant_services,signed,unresolved,,,0
clean,P176396|BI-PAFEN-PIU-455351-CS-INDV,BI-PAFEN-PIU-455351-CS-INDV,P176396,fr,consultant_services,unknown,unresolved,,,
deglued,P176396|BI-PAFEN-PIU-455351-CS-INDV,BI-PAFEN-PIU-455351-CS-INDV,P176396,fr,consultant_services,unknown,unresolved,,,
match_key,P176396|BI-PAFEN-PIU-455351-CS-INDV,BI-PAFEN-PIU-455351-CS-INDV,P176396,fr,consultant_services,unknown,unresolved,,,0
clean,P176396|BI-PAFEN-PIU-478568-CS-LCS,BI-PAFEN-PIU-478568-CS-LCS,P176396,fr,consultant_services,unknown,unresolved,,,
deglued,P176396|BI-PAFEN-PIU-478568-CS-LCS,BI-PAFEN-PIU-478568-CS-LCS,P176396,fr,consultant_services,unknown,unresolved,,,
match_key,P176396|BI-PAFEN-PIU-478568-CS-LCS,BI-PAFEN-PIU-478568-CS-LCS,P176396,fr,consultant_services,unknown,unresolved,,,0
clean,P176396|BI-PAFEN-PIU-489740-GO-RFB,BI-PAFEN-PIU-489740-GO-RFB,P176396,fr,goods,signed,unresolved,,,
deglued,P176396|BI-PAFEN-PIU-489740-GO-RFB,BI-PAFEN-PIU-489740-GO-RFB,P176396,fr,goods,signed,unresolved,,,
match_key,P176396|BI-PAFEN-PIU-489740-GO-RFB,BI-PAFEN-PIU-489740-GO-RFB,P176396,fr,goods,signed,unresolved,,,0
clean,P176396|BI-PAFEN-PIU-498259-GO-RFQ,BI-PAFEN-PIU-498259-GO-RFQ,P176396,fr,goods,unknown,unresolved,,,
deglued,P176396|BI-PAFEN-PIU-498259-GO-RFQ,BI-PAFEN-PIU-498259-GO-RFQ,P176396,fr,goods,unknown,unresolved,,,
match_key,P176396|BI-PAFEN-PIU-498259-GO-RFQ,BI-PAFEN-PIU-498259-GO-RFQ,P176396,fr,goods,unknown,unresolved,,,0
clean,P176396|BI-PAFEN-PIU-500250-CS-INDV,BI-PAFEN-PIU-500250-CS-INDV,P176396,fr,consultant_services,unknown,unresolved,,,
deglued,P176396|BI-PAFEN-PIU-500250-CS-INDV,BI-PAFEN-PIU-500250-CS-INDV,P176396,fr,consultant_services,unknown,unresolved,,,
match_key,P176396|BI-PAFEN-PIU-500250-CS-INDV,BI-PAFEN-PIU-500250-CS-INDV,P176396,fr,consultant_services,unknown,unresolved,,,0
clean,P176396|BI-PAFEN-PIU-518732-CS-INDV,BI-PAFEN-PIU-518732-CS-INDV,P176396,fr,consultant_services,signed,unresolved,,,
deglued,P176396|BI-PAFEN-PIU-518732-CS-INDV,BI-PAFEN-PIU-518732-CS-INDV,P176396,fr,consultant_services,signed,unresolved,,,
match_key,P176396|BI-PAFEN-PIU-518732-CS-INDV,BI-PAFEN-PIU-518732-CS-INDV,P176396,fr,consultant_services,signed,unresolved,,,0
clean,P176396|BI-PAFEN-PIU-527974-CS-INDV,BI-PAFEN-PIU-527974-CS-INDV,P176396,fr,consultant_services,unknown,unresolved,,,
deglued,P176396|BI-PAFEN-PIU-527974-CS-INDV,BI-PAFEN-PIU-527974-CS-INDV,P176396,fr,consultant_services,unknown,unresolved,,,
match_key,P176396|BI-PAFEN-PIU-527974-CS-INDV,BI-PAFEN-PIU-527974-CS-INDV,P176396,fr,consultant_services,unknown,unresolved,,,0
clean,P176396|BI-PAFEN-PIU-528197-GO-RFB,BI-PAFEN-PIU-528197-GO-RFB,P176396,fr,goods,unknown,unresolved,,,
deglued,P176396|BI-PAFEN-PIU-528197-GO-RFB,BI-PAFEN-PIU-528197-GO-RFB,P176396,fr,goods,unknown,unresolved,,,
match_key,P176396|BI-PAFEN-PIU-528197-GO-RFB,BI-PAFEN-PIU-528197-GO-RFB,P176396,fr,goods,unknown,unresolved,,,0
clean,P176396|BI-PAFEN-PIU-528222-CW-DIR,BI-PAFEN-PIU-528222-CW-DIR,P176396,fr,works,unknown,unresolved,,,
deglued,P176396|BI-PAFEN-PIU-528222-CW-DIR,BI-PAFEN-PIU-528222-CW-DIR,P176396,fr,works,unknown,unresolved,,,
match_key,P176396|BI-PAFEN-PIU-528222-CW-DIR,BI-PAFEN-PIU-528222-CW-DIR,P176396,fr,works,unknown,unresolved,,,0
clean,P176396|BI-PAFEN-PIU-549116-NC-RFB,BI-PAFEN-PIU-549116-NC-RFB,P176396,fr,non_consulting_services,unknown,unresolved,,,
deglued,P176396|BI-PAFEN-PIU-549116-NC-RFB,BI-PAFEN-PIU-549116-NC-RFB,P176396,fr,non_consulting_services,unknown,unresolved,,,
match_key,P176396|BI-PAFEN-PIU-549116-NC-RFB,BI-PAFEN-PIU-549116-NC-RFB,P176396,fr,non_consulting_services,unknown,unresolved,,,0
clean,P176396|BI-PFCIGL-PIU-280514-GO-RFQ,BI-PFCIGL-PIU-280514-GO-RFQ,P176396,fr,goods,cancelled,unresolved,,,
deglued,P176396|BI-PFCIGL-PIU-280514-GO-RFQ,BI-PFCIGL-PIU-280514-GO-RFQ,P176396,fr,goods,cancelled,unresolved,,,
match_key,P176396|BI-PFCIGL-PIU-280514-GO-RFQ,BI-PFCIGL-PIU-280514-GO-RFQ,P176396,fr,goods,cancelled,unresolved,,,0
clean,P176396|BI-PFCIGL-PIU-280521-CS-QCBS,BI-PFCIGL-PIU-280521-CS-QCBS,P176396,fr,consultant_services,signed,unresolved,,,
deglued,P176396|BI-PFCIGL-PIU-280521-CS-QCBS,BI-PFCIGL-PIU-280521-CS-QCBS,P176396,fr,consultant_services,signed,unresolved,,,
match_key,P176396|BI-PFCIGL-PIU-280521-CS-QCBS,BI-PFCIGL-PIU-280521-CS-QCBS,P176396,fr,consultant_services,signed,unresolved,,,0
clean,P176396|BI-PFCIGL-PIU-280531-CS-QCBS,BI-PFCIGL-PIU-280531-CS-QCBS,P176396,fr,consultant_services,signed,unresolved,,,
deglued,P176396|BI-PFCIGL-PIU-280531-CS-QCBS,BI-PFCIGL-PIU-280531-CS-QCBS,P176396,fr,consultant_services,signed,unresolved,,,
match_key,P176396|BI-PFCIGL-PIU-280531-CS-QCBS,BI-PFCIGL-PIU-280531-CS-QCBS,P176396,fr,consultant_services,signed,unresolved,,,0
clean,P176396|BI-PFCIGL-PIU-280535-CS-QBS,BI-PFCIGL-PIU-280535-CS-QBS,P176396,fr,consultant_services,signed,fine,data_hosting,data_and_hosting,
deglued,P176396|BI-PFCIGL-PIU-280535-CS-QBS,BI-PFCIGL-PIU-280535-CS-QBS,P176396,fr,consultant_services,signed,fine,data_hosting,data_and_hosting,
match_key,P176396|BI-PFCIGL-PIU-280535-CS-QBS,BI-PFCIGL-PIU-280535-CS-QBS,P176396,fr,consultant_services,signed,unresolved,,,0
clean,P176396|BI-PFCIGL-PIU-280546-CS-QBS,BI-PFCIGL-PIU-280546-CS-QBS,P176396,fr,consultant_services,unknown,fine,cybersecurity,platform,
deglued,P176396|BI-PFCIGL-PIU-280546-CS-QBS,BI-PFCIGL-PIU-280546-CS-QBS,P176396,fr,consultant_services,unknown,fine,cybersecurity,platform,
match_key,P176396|BI-PFCIGL-PIU-280546-CS-QBS,BI-PFCIGL-PIU-280546-CS-QBS,P176396,fr,consultant_services,unknown,unresolved,,,0
clean,P176396|BI-PFCIGL-PIU-280551-CS-QB,BI-PFCIGL-PIU-280551-CS-QB,P176396,en,consultant_services,unknown,unresolved,,,
deglued,P176396|BI-PFCIGL-PIU-280551-CS-QB,BI-PFCIGL-PIU-280551-CS-QB,P176396,en,consultant_services,unknown,unresolved,,,
match_key,P176396|BI-PFCIGL-PIU-280551-CS-QB,BI-PFCIGL-PIU-280551-CS-QB,P176396,en,consultant_services,unknown,unresolved,,,0
