community_id,size,n_paragraphs,n_documents,n_projects,project_spread,asset_top,asset_spread,commitment_share,junk_section_share,top_section,template_score,hazard_proximity,mean_cos_to_centroid,nearest_reference_id,nearest_reference_cos,verdict,verdict_reason,run_id,discovery_version
c1545,75,68,51,41,0.5857,dpi,0.9212,0.2933,0.8133,Institutional and Implementation Arrangements,0.2747,0.2536,0.7865,REF079,0.3592,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c1627,75,75,38,39,0.5571,drm_ews,0.7531,0.0,0.0533,Relevance to Higher Level Objectives,0.2055,0.6613,0.7894,REF036,0.5979,shortlist,,20260918T0133-7dd1a33,discover-1
c1001,74,53,31,33,0.4714,access_connectivity,0.7544,0.0135,0.0,"Technical, Economic and Financial Analysis",0.1722,0.2495,0.8112,REF045,0.2707,shortlist,,20260918T0133-7dd1a33,discover-1
c0914,73,59,7,6,0.0857,drm_ews,0.6908,0.0,0.1096,Detailed Project Description,0.0345,0.32,0.7191,REF056,0.7438,shortlist,,20260918T0133-7dd1a33,discover-1
c1317,73,62,35,34,0.4857,dpi,0.8991,0.0,0.0411,Country Context,0.1464,0.2526,0.6109,REF005,0.2298,shortlist,,20260918T0133-7dd1a33,discover-1
c1324,73,72,46,34,0.4857,access_connectivity,0.9212,0.0274,0.6849,Implementation Arrangements and Support Plan,0.2461,0.3681,0.7811,REF030,0.4004,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c0066,72,72,23,23,0.3286,dpi,0.8428,0.0,0.3194,Timelines and Additional Details of Project Activities,0.1473,0.1836,0.9348,REF069,0.1434,shortlist,,20260918T0133-7dd1a33,discover-1
c0717,72,70,46,42,0.6,dpi,0.8794,0.0,0.4167,Project Components,0.1948,0.3717,0.6184,REF030,0.4117,shortlist,,20260918T0133-7dd1a33,discover-1
c1519,72,47,31,23,0.3286,drm_ews,0.6976,0.0139,0.0694,World Bank Group Response to COVID-19 in Ethiopia,0.1529,0.3041,0.7201,REF005,0.4735,shortlist,,20260918T0133-7dd1a33,discover-1
c0025,71,70,26,24,0.3429,dpi,0.8561,0.0,0.2254,Project Components,0.1546,0.2059,0.8682,REF023,0.1698,shortlist,,20260918T0133-7dd1a33,discover-1
c0557,71,69,31,28,0.4,access_connectivity,0.8247,0.0,0.7042,Implementation Arrangements and Support Plan,0.1657,0.2991,0.7804,REF079,0.2977,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c0813,71,70,26,23,0.3286,dpi,0.7612,0.0,0.4789,Project Components,0.1474,0.2892,0.8274,REF030,0.3363,shortlist,,20260918T0133-7dd1a33,discover-1
c1586,71,66,40,41,0.5857,drm_ews,0.4758,0.5211,0.169,Relevance to Higher Level Objectives,0.2097,0.4772,0.7653,REF085,0.5491,shortlist,,20260918T0133-7dd1a33,discover-1
c0464,70,66,40,36,0.5143,dpi,0.961,0.0143,0.7571,Implementation Arrangements and Support Plan,0.2438,0.2286,0.89,REF045,0.3031,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c1596,70,68,30,26,0.3714,dpi,0.7887,0.0143,0.0429,Project Components,0.1653,0.3017,0.8044,REF005,0.3708,shortlist,,20260918T0133-7dd1a33,discover-1
c0334,68,60,48,38,0.5429,access_connectivity,0.4416,0.0,0.9412,KEY RISKS,0.271,0.3823,0.8242,REF030,0.3827,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c1024,68,61,18,19,0.2714,access_connectivity,0.8695,0.0,0.0882,Sectoral and Institutional Context,0.0938,0.2794,0.7605,REF006,0.6589,shortlist,,20260918T0133-7dd1a33,discover-1
c1532,68,58,45,38,0.5429,access_connectivity,0.9183,0.2059,0.9265,Implementation Arrangements and Support Plan,0.2269,0.2468,0.7361,REF085,0.3396,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c1559,68,64,29,25,0.3571,access_connectivity,0.9397,0.0,0.6912,Implementation Arrangements and Support Plan,0.1298,0.3454,0.6534,REF049,0.3221,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c1876,68,57,33,32,0.4571,cybersecurity,0.8163,0.0294,0.1029,Project Components,0.1778,0.2302,0.7868,REF086,0.4697,shortlist,,20260918T0133-7dd1a33,discover-1
c1952,68,67,41,37,0.5286,access_connectivity,0.8493,0.0,0.1912,Project Components,0.2184,0.3006,0.7777,REF042,0.4788,shortlist,,20260918T0133-7dd1a33,discover-1
c0011,67,66,37,30,0.4286,dpi,0.8993,0.0,0.3433,Project Components,0.253,0.221,0.9982,REF057,0.1455,shortlist,,20260918T0133-7dd1a33,discover-1
c0859,67,65,38,32,0.4571,dpi,0.7992,0.403,0.0896,Project Components,0.1995,0.2995,0.7666,REF046,0.4271,shortlist,,20260918T0133-7dd1a33,discover-1
c1446,67,48,19,17,0.2429,dpi,0.5121,0.0149,0.5224,Lessons Learned and Reflected in the Project Design,0.0968,0.2704,0.7435,REF005,0.5499,shortlist,,20260918T0133-7dd1a33,discover-1
c1768,67,63,38,38,0.5429,access_connectivity,0.7651,0.0,0.0597,Sectoral and Institutional Context,0.1806,0.3738,0.6939,REF037,0.4059,shortlist,,20260918T0133-7dd1a33,discover-1
c1857,67,51,32,30,0.4286,mobile_towers,0.7977,0.0,0.0,Sectoral and Institutional Context,0.1499,0.1695,0.6838,REF087,0.3991,shortlist,,20260918T0133-7dd1a33,discover-1
c1946,67,66,40,36,0.5143,access_connectivity,0.4484,0.0,0.209,Relevance to Higher Level Objectives,0.2086,0.2965,0.7614,REF046,0.5916,shortlist,,20260918T0133-7dd1a33,discover-1
c0062,66,64,63,60,0.8571,,0.0,0.0,0.0,GRIEVANCE REDRESS SERVICES,0.4184,0.2013,0.9697,REF031,0.2796,shortlist,,20260918T0133-7dd1a33,discover-1
c0350,66,54,36,32,0.4571,access_connectivity,0.6044,0.0,0.6212,Environmental and Social,0.1595,0.5328,0.647,REF029,0.4031,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c1264,66,62,44,28,0.4,dpi,0.8783,0.3485,0.5303,PROJECT STATUS AND RATIONALE FOR RESTRUCTURING,0.2345,0.3246,0.7781,REF030,0.3132,shortlist,,20260918T0133-7dd1a33,discover-1
c1657,66,60,36,36,0.5143,,0.0,0.0909,0.9545,Implementation Arrangements and Support Plan,0.1758,0.2563,0.713,REF085,0.4002,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c0250,65,64,38,31,0.4429,cybersecurity,0.8037,0.4154,0.2462,Project Components,0.1862,0.2855,0.7152,REF036,0.4651,shortlist,,20260918T0133-7dd1a33,discover-1
c0381,65,63,40,39,0.5571,drm_ews,0.8492,0.0,0.8615,KEY RISKS,0.2181,0.4719,0.7961,REF030,0.4183,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c0858,65,63,40,34,0.4857,dpi,0.8105,0.3077,0.1385,Project Components,0.2073,0.3069,0.7567,REF036,0.4062,shortlist,,20260918T0133-7dd1a33,discover-1
c1193,65,62,47,41,0.5857,access_connectivity,0.8867,0.0,0.5077,Implementation Arrangements and Support Plan,0.2336,0.282,0.7256,REF027,0.2521,shortlist,,20260918T0133-7dd1a33,discover-1
c0395,64,62,40,41,0.5857,dpi,0.7407,0.0,0.3438,Lessons Learned and Reflected in the Project Design,0.178,0.3536,0.6496,REF046,0.3454,shortlist,,20260918T0133-7dd1a33,discover-1
c1132,63,53,25,28,0.4,data_hosting,0.6819,0.0159,0.0635,Specific Project Design Analysis,0.1157,0.3637,0.6758,REF051,0.5197,shortlist,,20260918T0133-7dd1a33,discover-1
c0073,62,62,6,6,0.0857,cybersecurity,0.9045,0.0,0.0,Detailed Project Description,0.0372,0.2586,0.9049,REF086,0.2758,shortlist,,20260918T0133-7dd1a33,discover-1
c1197,62,53,37,24,0.3429,access_connectivity,0.9183,0.0,0.6129,DESCRIPTION OF PROPOSED CHANGES,0.1889,0.2906,0.7454,REF030,0.3365,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c1458,62,58,37,30,0.4286,dpi,0.7484,0.0,0.0323,Project Components,0.1757,0.3755,0.6932,REF036,0.5295,shortlist,,20260918T0133-7dd1a33,discover-1
c1739,62,56,40,34,0.4857,cybersecurity,1.0,0.129,0.8871,Implementation Arrangements and Support Plan,0.2151,0.2376,0.7851,REF045,0.3976,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c0340,61,56,38,34,0.4857,,0.0,0.0,1.0,Fiduciary,0.2168,0.4118,0.8331,REF085,0.3914,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c0351,61,59,49,42,0.6,access_connectivity,0.7248,0.0492,0.8689,KEY RISKS,0.2852,0.3933,0.8499,REF030,0.3789,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c0535,61,52,31,29,0.4143,dpi,0.7729,0.0,0.4262,DESCRIPTION OF PROPOSED CHANGES,0.1425,0.3585,0.6711,REF030,0.3246,shortlist,,20260918T0133-7dd1a33,discover-1
c0794,61,61,34,31,0.4429,dpi,0.9152,0.5902,0.0328,Project Components,0.1886,0.27,0.8099,REF085,0.3609,shortlist,,20260918T0133-7dd1a33,discover-1
c0810,61,55,46,38,0.5429,dpi,0.7755,0.0328,0.2951,Environmental and Social,0.2748,0.1942,0.872,REF021,0.471,shortlist,,20260918T0133-7dd1a33,discover-1
c1468,61,52,22,23,0.3286,access_connectivity,0.7663,0.0984,0.0164,Support for Climate Change Adaptation and Mitigation,0.1129,0.3298,0.7495,REF045,0.5782,shortlist,,20260918T0133-7dd1a33,discover-1
c1505,61,50,25,28,0.4,access_connectivity,0.8529,0.0,0.0328,Project Components,0.1273,0.3719,0.7432,REF036,0.3976,shortlist,,20260918T0133-7dd1a33,discover-1
c1830,61,46,37,36,0.5143,dpi,0.926,0.0,0.0,Country Context,0.1845,0.2255,0.728,REF005,0.3198,shortlist,,20260918T0133-7dd1a33,discover-1
c1918,61,48,34,29,0.4143,dpi,0.7764,0.0,0.1639,Sectoral and Institutional Context,0.1661,0.2127,0.7133,REF046,0.4924,shortlist,,20260918T0133-7dd1a33,discover-1
c1997,61,59,30,28,0.4,access_connectivity,0.7665,0.0328,0.0656,Project Components,0.1511,0.2873,0.7353,REF046,0.6403,shortlist,,20260918T0133-7dd1a33,discover-1
c0001,60,60,60,58,0.8286,,0.0,0.0,0.0,GRIEVANCE REDRESS SERVICES,0.4108,0.3688,0.9996,REF030,0.2856,shortlist,,20260918T0133-7dd1a33,discover-1
c0366,60,55,40,34,0.4857,access_connectivity,0.4981,0.2333,0.6833,Environmental and Social,0.2171,0.4085,0.7925,REF030,0.3958,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c0607,60,58,37,35,0.5,dpi,0.8581,0.0,0.2333,Project Components,0.1856,0.3607,0.7323,REF056,0.3409,shortlist,,20260918T0133-7dd1a33,discover-1
c0716,60,59,40,34,0.4857,access_connectivity,0.9066,0.0,0.4333,Sectoral and Institutional Context,0.2005,0.3866,0.7316,REF048,0.3272,shortlist,,20260918T0133-7dd1a33,discover-1
c1553,60,54,34,32,0.4571,,0.0,0.0167,1.0,KEY RISKS,0.1784,0.2674,0.7662,REF085,0.3108,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c1867,60,59,21,23,0.3286,access_connectivity,0.4943,0.0,0.0333,Project Components,0.1071,0.2704,0.7449,REF046,0.5375,shortlist,,20260918T0133-7dd1a33,discover-1
c0387,59,56,17,14,0.2,dpi,0.65,0.1695,0.1525,DETAILED CHANGE(S),0.0877,0.2175,0.7534,REF009,0.3349,shortlist,,20260918T0133-7dd1a33,discover-1
c0693,59,22,6,5,0.0714,access_connectivity,0.4912,0.0339,0.0,Estimating the Impact of the Project on Household Welfare,0.0258,0.3063,0.6273,REF030,0.3991,shortlist,,20260918T0133-7dd1a33,discover-1
c1247,59,52,32,28,0.4,access_connectivity,0.9183,0.0169,0.9153,Implementation Arrangements and Support Plan,0.1612,0.2829,0.7354,REF030,0.3262,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c1299,59,47,32,29,0.4143,dpi,0.7061,0.0,0.0,Sectoral and Institutional Context,0.1583,0.1909,0.7221,REF064,0.3407,shortlist,,20260918T0133-7dd1a33,discover-1
c1396,59,57,35,29,0.4143,dpi,0.5795,0.0,0.0678,Project Components,0.1944,0.3667,0.8107,REF086,0.3862,shortlist,,20260918T0133-7dd1a33,discover-1
c1501,59,58,41,35,0.5,access_connectivity,0.8427,0.2373,0.7119,Implementation Arrangements and Support Plan,0.2297,0.3168,0.8181,REF045,0.3341,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c1976,59,55,34,27,0.3857,access_connectivity,0.4848,0.3898,0.0678,Project Components,0.18,0.2446,0.7731,REF046,0.5535,shortlist,,20260918T0133-7dd1a33,discover-1
c0004,58,57,33,26,0.3714,access_connectivity,0.8681,0.0,0.3621,Project Components,0.226,0.1954,1.0,REF027,0.1645,shortlist,,20260918T0133-7dd1a33,discover-1
c0005,58,58,57,59,0.8429,access_connectivity,0.0,0.0,0.0,GRIEVANCE REDRESS SERVICES,0.3851,0.2599,0.9864,REF076,0.3867,shortlist,,20260918T0133-7dd1a33,discover-1
c0042,58,44,44,43,0.6143,,0.0,0.0,0.0,GRIEVANCE REDRESS SERVICES,0.3014,0.2191,1.0,REF041,0.198,shortlist,,20260918T0133-7dd1a33,discover-1
c1070,58,51,28,23,0.3286,dpi,0.6198,0.0,0.3793,Project Components,0.1345,0.3245,0.7012,REF064,0.5133,shortlist,,20260918T0133-7dd1a33,discover-1
c1606,58,52,32,30,0.4286,,0.0,0.0,0.9828,Implementation Arrangements and Support Plan,0.1636,0.2935,0.7466,REF085,0.3618,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c1630,58,56,38,39,0.5571,drm_ews,0.647,0.0,0.0345,Relevance to Higher Level Objectives,0.2103,0.5943,0.8079,REF036,0.5535,shortlist,,20260918T0133-7dd1a33,discover-1
c0231,57,54,28,29,0.4143,,0.0,0.0,0.6491,Institutional and Implementation Arrangements,0.1459,0.2849,0.7606,REF030,0.3747,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c0409,57,41,15,15,0.2143,access_connectivity,0.4138,0.0,0.1754,Project Components,0.0741,0.2946,0.7217,REF006,0.4747,shortlist,,20260918T0133-7dd1a33,discover-1
c0616,57,52,33,31,0.4429,dpi,0.9077,0.0,0.4211,Project Components,0.1595,0.3251,0.7055,REF030,0.3327,shortlist,,20260918T0133-7dd1a33,discover-1
c1937,57,56,38,32,0.4571,dpi,0.8218,0.0,0.193,DESCRIPTION OF PROPOSED CHANGES,0.2095,0.2821,0.8051,REF061,0.4957,shortlist,,20260918T0133-7dd1a33,discover-1
c0135,56,53,20,18,0.2571,dpi,0.0,0.0,0.0714,DETAILED CHANGE(S),0.1117,0.2534,0.8153,REF005,0.3173,shortlist,,20260918T0133-7dd1a33,discover-1
c0159,56,56,46,30,0.4286,access_connectivity,0.4963,0.0,0.1607,Project Components,0.296,0.2517,0.9396,REF030,0.2838,shortlist,,20260918T0133-7dd1a33,discover-1
c0204,56,53,32,25,0.3571,access_connectivity,0.6956,0.0357,0.2857,Project Components,0.158,0.3401,0.721,REF045,0.3616,shortlist,,20260918T0133-7dd1a33,discover-1
c0363,56,46,36,30,0.4286,access_connectivity,0.6676,0.25,0.6786,Environmental and Social,0.1721,0.3978,0.6978,REF030,0.3471,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c1018,56,54,36,36,0.5143,access_connectivity,0.871,0.0,0.1964,Sectoral and Institutional Context,0.1789,0.2774,0.7256,REF006,0.3272,shortlist,,20260918T0133-7dd1a33,discover-1
c1138,56,50,42,28,0.4,access_connectivity,0.8068,0.0179,0.3393,Project Status,0.2086,0.3305,0.7253,REF036,0.307,shortlist,,20260918T0133-7dd1a33,discover-1
c1449,56,47,35,33,0.4714,drm_ews,1.0,0.1786,0.8036,Results Monitoring and Evaluation Arrangements,0.1934,0.2666,0.8068,REF057,0.3577,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c1941,56,49,11,13,0.1857,dpi,0.8327,0.0,0.0179,Sectoral and Institutional Context,0.0545,0.2312,0.7233,REF084,0.5352,shortlist,,20260918T0133-7dd1a33,discover-1
c0307,55,54,32,30,0.4286,dpi,0.8151,0.0,0.1636,Project Components,0.152,0.3469,0.6936,REF055,0.4054,shortlist,,20260918T0133-7dd1a33,discover-1
c0360,55,46,30,31,0.4429,access_connectivity,0.656,0.0,0.6,Environmental and Social,0.1535,0.5317,0.747,REF041,0.3593,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c1090,55,49,27,26,0.3714,dpi,0.7891,0.0,0.2909,Sectoral and Institutional Context,0.1368,0.2741,0.7398,REF046,0.3533,shortlist,,20260918T0133-7dd1a33,discover-1
c1142,55,53,36,35,0.5,dpi,0.9223,0.0,0.0545,Relevance to Higher Level Objectives,0.1833,0.3378,0.7434,REF046,0.3696,shortlist,,20260918T0133-7dd1a33,discover-1
c1762,55,53,47,34,0.4857,access_connectivity,0.0,0.0,0.6364,Implementation Arrangements and Support Plan,0.2473,0.2173,0.7684,REF086,0.2399,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c1953,55,50,33,33,0.4714,dpi,0.783,0.0,0.1636,Project Components,0.1804,0.3113,0.7981,REF067,0.4823,shortlist,,20260918T0133-7dd1a33,discover-1
c0046,54,54,54,45,0.6429,dpi,0.6575,0.0,0.7407,RESULTS FRAMEWORK AND MONITORING,0.3561,0.2552,0.9628,REF027,0.3274,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c0063,54,54,45,36,0.5143,access_connectivity,0.8647,0.0,0.2037,Project Components,0.3005,0.2565,0.9748,REF030,0.2886,shortlist,,20260918T0133-7dd1a33,discover-1
c0099,54,54,37,39,0.5571,dpi,1.0,0.0,0.9815,Fiduciary,0.2444,0.216,0.9644,REF005,0.3021,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c0555,54,52,35,33,0.4714,dpi,0.7121,0.0,0.1111,Project Components,0.1857,0.3967,0.7748,REF007,0.3985,shortlist,,20260918T0133-7dd1a33,discover-1
c0741,54,53,39,38,0.5429,dpi,0.8322,0.0,0.2037,Sectoral and Institutional Context,0.1872,0.3812,0.7006,REF003,0.262,shortlist,,20260918T0133-7dd1a33,discover-1
c0774,54,53,40,29,0.4143,access_connectivity,0.9372,0.0926,0.2778,Project Components,0.2187,0.3101,0.7983,REF079,0.3987,shortlist,,20260918T0133-7dd1a33,discover-1
c0776,54,53,33,35,0.5,access_connectivity,0.8266,0.0,0.1852,Sectoral and Institutional Context,0.1681,0.2989,0.7437,REF046,0.2752,shortlist,,20260918T0133-7dd1a33,discover-1
c1050,54,50,41,39,0.5571,dpi,0.9122,0.0,0.6481,Implementation Arrangements and Support Plan,0.2348,0.204,0.8362,REF045,0.3792,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c1274,54,54,34,34,0.4857,data_hosting,0.9637,0.0185,0.037,Project Components,0.1891,0.7431,0.8121,REF036,0.6206,shortlist,,20260918T0133-7dd1a33,discover-1
c1633,54,47,41,37,0.5286,access_connectivity,0.0,0.5,1.0,Implementation Arrangements and Support Plan,0.232,0.2359,0.8262,REF005,0.4236,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c1810,54,49,41,31,0.4429,data_hosting,0.9312,0.0,0.1111,Country Context,0.1896,0.3361,0.6753,REF041,0.243,shortlist,,20260918T0133-7dd1a33,discover-1
c1836,54,49,28,26,0.3714,drm_ews,0.9024,0.0,0.3333,Country Context,0.1354,0.3799,0.7061,REF012,0.346,shortlist,,20260918T0133-7dd1a33,discover-1
c0003,53,53,35,30,0.4286,access_connectivity,0.8964,0.0,0.4151,Project Components,0.2383,0.177,0.9942,REF027,0.1649,shortlist,,20260918T0133-7dd1a33,discover-1
c0199,53,31,15,14,0.2,dpi,0.4395,0.0566,0.2453,Project Components,0.0751,0.216,0.731,REF005,0.4753,shortlist,,20260918T0133-7dd1a33,discover-1
c0206,53,52,32,27,0.3857,dpi,0.8554,0.0,0.2264,Sectoral and Institutional Context,0.1416,0.288,0.6462,REF083,0.4132,shortlist,,20260918T0133-7dd1a33,discover-1
c0283,53,51,31,27,0.3857,access_connectivity,0.751,0.0,0.4906,DESCRIPTION OF PROPOSED CHANGES,0.1612,0.2825,0.7591,REF030,0.328,shortlist,,20260918T0133-7dd1a33,discover-1
c0749,53,53,42,29,0.4143,access_connectivity,0.9088,0.0,0.3585,KEY RISKS,0.1861,0.409,0.6468,REF013,0.2869,shortlist,,20260918T0133-7dd1a33,discover-1
c0872,53,50,30,29,0.4143,dpi,0.8532,0.566,0.0377,Project Components,0.1521,0.2987,0.7401,REF030,0.3413,shortlist,,20260918T0133-7dd1a33,discover-1
c1203,53,49,29,26,0.3714,access_connectivity,0.0,0.2642,0.9811,Implementation Arrangements and Support Plan,0.1524,0.246,0.7671,REF085,0.3682,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c1377,53,47,30,29,0.4143,access_connectivity,0.9183,0.0755,0.6038,Institutional and Implementation Arrangements,0.1604,0.293,0.7806,REF053,0.3752,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c1702,53,42,26,26,0.3714,access_connectivity,0.676,0.0,0.1509,Identified Gender Barriers and Proposed Actions,0.1328,0.2756,0.7456,REF011,0.5422,shortlist,,20260918T0133-7dd1a33,discover-1
c1955,53,46,24,23,0.3286,access_connectivity,0.5324,0.0,0.0377,Sectoral and Institutional Context,0.117,0.3146,0.7119,REF046,0.5345,shortlist,,20260918T0133-7dd1a33,discover-1
c0026,52,52,50,49,0.7,,0.0,0.0,0.0385,GRIEVANCE REDRESS SERVICES,0.3359,0.2232,0.9809,REF066,0.236,shortlist,,20260918T0133-7dd1a33,discover-1
c0169,52,51,38,27,0.3857,dpi,0.7897,0.0,0.6154,Implementation Arrangements and Support Plan,0.1914,0.3472,0.7353,REF053,0.3735,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c0232,52,52,45,46,0.6571,access_connectivity,0.895,0.0,0.1538,GRIEVANCE REDRESS SERVICES,0.2733,0.3168,0.8868,REF005,0.3368,shortlist,,20260918T0133-7dd1a33,discover-1
c0609,52,52,33,34,0.4857,dpi,0.9225,0.0,0.1731,Project Components,0.166,0.3822,0.7343,REF076,0.3306,shortlist,,20260918T0133-7dd1a33,discover-1
c0615,52,36,26,23,0.3286,dpi,0.9206,0.0,0.0962,Project Components,0.1301,0.3262,0.7308,REF030,0.4239,shortlist,,20260918T0133-7dd1a33,discover-1
c0945,52,51,27,29,0.4143,access_connectivity,0.7379,0.0,0.0192,Project Components,0.1317,0.3344,0.7122,REF056,0.4062,shortlist,,20260918T0133-7dd1a33,discover-1
c0955,52,47,30,32,0.4571,access_connectivity,0.45,0.0385,0.1731,Sectoral and Institutional Context,0.1517,0.357,0.738,REF045,0.3631,shortlist,,20260918T0133-7dd1a33,discover-1
c1261,52,50,29,19,0.2714,dpi,0.9656,0.1154,0.4231,PROJECT STATUS AND RATIONALE FOR RESTRUCTURING,0.1561,0.2742,0.7857,REF045,0.3151,shortlist,,20260918T0133-7dd1a33,discover-1
c1485,52,37,25,24,0.3429,dpi,0.9183,0.0,0.9615,Implementation Arrangements and Support Plan,0.129,0.3368,0.7535,REF045,0.3753,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c1681,52,37,28,30,0.4286,access_connectivity,0.8594,0.0,0.0,Country Context,0.1363,0.1536,0.7107,REF011,0.2995,shortlist,,20260918T0133-7dd1a33,discover-1
c1100,51,49,35,29,0.4143,dpi,0.875,0.0,0.4902,Implementation Arrangements and Support Plan,0.1659,0.2971,0.6919,REF036,0.2807,shortlist,,20260918T0133-7dd1a33,discover-1
c1108,51,50,38,36,0.5143,access_connectivity,0.7663,0.0,0.3137,Relevance to Higher Level Objectives,0.1932,0.2897,0.7423,REF009,0.3609,shortlist,,20260918T0133-7dd1a33,discover-1
c1883,51,47,23,21,0.3,access_connectivity,0.7978,0.0784,0.098,Project Components,0.1172,0.3417,0.744,REF046,0.5523,shortlist,,20260918T0133-7dd1a33,discover-1
c1885,51,50,29,26,0.3714,access_connectivity,0.4849,0.0,0.2353,Project Beneficiaries,0.1527,0.28,0.7686,REF061,0.6455,shortlist,,20260918T0133-7dd1a33,discover-1
c0045,50,45,31,22,0.3143,dpi,0.8007,0.0,0.24,Project Components,0.2123,0.1996,1.0,REF053,0.2132,shortlist,,20260918T0133-7dd1a33,discover-1
c0274,50,50,44,41,0.5857,access_connectivity,0.6696,0.08,0.12,Project Development Objective,0.2585,0.2202,0.8579,REF027,0.295,shortlist,,20260918T0133-7dd1a33,discover-1
