clause_id,paragraph_id,doc_id,block,section,section_path,char_start,char_end,text_sha256,split_rule,norm_hash,drop_reason
33819086:p00365:c08:split-1,33819086:p00365,33819086,narrative,Fiduciary,IV.B,171529,171584,4dfb957af5e1906a251e73573789f40f7e97e47a23ae8c6b5abf86d587faa5c8,sentence,,duplicate
33819086:p00365:c09:split-1,33819086:p00365,33819086,narrative,Fiduciary,IV.B,171585,171639,1750105b96c78cba07a9f4c5e8398d427a9dca5b43001af0c86bc8ac69a2484c,verb_subtree,,duplicate
33819086:p00365:c10:split-1,33819086:p00365,33819086,narrative,Fiduciary,IV.B,171641,171756,37923f78fd294b22da2fa4c30c4cc55e006e66b748e184cf98e88a41639b9f7a,sentence,,duplicate
33819086:p00365:c11:split-1,33819086:p00365,33819086,narrative,Fiduciary,IV.B,171757,171778,f046c9dcb0aed86002d375cb91e83c484c378c80cfd6aa7e9f490e4bd2f972e8,verb_subtree,,duplicate
33819086:p00365:c12:split-1,33819086:p00365,33819086,narrative,Fiduciary,IV.B,171780,171843,b67ef60339e020cc1fc331736d275fcb42ac710e1bbf4af62d274ab9f38dc20d,sentence,,duplicate
33819086:p00365:c13:split-1,33819086:p00365,33819086,narrative,Fiduciary,IV.B,171845,171952,bd7467caa07a0139a50080e6295c43a327698ec7c622327dc2bc192914a0e60d,sentence,,duplicate
33819086:p00365:c14:split-1,33819086:p00365,33819086,narrative,Fiduciary,IV.B,171954,172046,5747fc9502fb6e705614ea8688db79fe28ff6a5cf39a673fe7a88030f2f48706,sentence,,duplicate
33819086:p00366:c01:split-1,33819086:p00366,33819086,narrative,Fiduciary,IV.B,172053,172126,8ae0d8cc906feadd9ba0dcc6a78ed7c275b03f7b51b4a55c7fa26b35f049bb19,sentence,,duplicate
33819086:p00366:c02:split-1,33819086:p00366,33819086,narrative,Fiduciary,IV.B,172128,172163,832983a35d30c8155c7352d1aa0ad2f0222c8961236ad3fd015745b921b5caed,verb_subtree,,duplicate
33819086:p00366:c03:split-1,33819086:p00366,33819086,narrative,Fiduciary,IV.B,172165,172205,2a850ef8c5dfcfff717fba6884f222009721c3581df7397f019447fa69d09d06,sentence,,duplicate
33819086:p00366:c04:split-1,33819086:p00366,33819086,narrative,Fiduciary,IV.B,172206,172270,de4df70edf2c7e558951c706a61f0aefd74db0cbc6ccf9118342aad9e9cab948,verb_subtree,,duplicate
33819086:p00366:c05:split-1,33819086:p00366,33819086,narrative,Fiduciary,IV.B,172272,172388,c187d93b451f44316ce9aed463a8467432af25a04a30586ec0100d10da1893ff,sentence,,duplicate
33819086:p00367:c01:split-1,33819086:p00367,33819086,narrative,Fiduciary,IV.B,172395,172449,0fb7ff1aa0454b8f2dbbf78975d8a114122192c6cd69728bea76c54cce03e931,sentence,,duplicate
33819086:p00367:c02:split-1,33819086:p00367,33819086,narrative,Fiduciary,IV.B,172451,172513,11ad655627f663205bab2b387813a6fa2f6de138b360225455a8cb388022d921,sentence,,duplicate
33819086:p00367:c03:split-1,33819086:p00367,33819086,narrative,Fiduciary,IV.B,172515,172614,52ab4197092548ed14ba50b78909d01a7d75bef0d4743be8fa5b438eaea8384d,coord_conj,,duplicate
33819086:p00367:c04:split-1,33819086:p00367,33819086,narrative,Fiduciary,IV.B,172616,172700,9d35aaa0ab78501e20e5fd374a992ae96928686af954d05594d076bf9bd05ef2,sentence,,duplicate
33819086:p00367:c05:split-1,33819086:p00367,33819086,narrative,Fiduciary,IV.B,172702,172789,61175d29b64f6f6f250107714b5f4c832f1eb1b379361ddc99a6bd320dbc4dee,sentence,,duplicate
33819086:p00367:c06:split-1,33819086:p00367,33819086,narrative,Fiduciary,IV.B,172790,173066,144c31aaa67c7d0963625dc9699dc4e169a149d3692d69877565f810c8d4205b,verb_subtree,,duplicate
33819086:p00369:c01:split-1,33819086:p00369,33819086,narrative,Fiduciary,IV.B,173086,173248,64691fe7510dc5a421eba26470bb7a401762cd1ba97994231a76062d26db8234,sentence,,duplicate
33819086:p00369:c02:split-1,33819086:p00369,33819086,narrative,Fiduciary,IV.B,173249,173268,5a6d9a7ef604a633de12f527a419bdad5ec73565e2d289c4149c7117f751186c,verb_subtree,,duplicate
33819086:p00369:c03:split-1,33819086:p00369,33819086,narrative,Fiduciary,IV.B,173270,173389,7197459091ee1759cfa19eb87b4143d272b17846343be716344aab2d412a0d0a,sentence,,duplicate
33819086:p00369:c04:split-1,33819086:p00369,33819086,narrative,Fiduciary,IV.B,173390,173535,5756347c3b057a8d5741baadaa5ca62e682314594f2aee4a09b884c08837aa03,verb_subtree,,duplicate
33819086:p00369:c05:split-1,33819086:p00369,33819086,narrative,Fiduciary,IV.B,173537,173559,4dae74558d640a5c12aeb9c4d4081189d400e8a50690204c0162f7049a9b0989,verb_subtree,,duplicate
33819086:p00369:c06:split-1,33819086:p00369,33819086,narrative,Fiduciary,IV.B,173561,173611,f649f59473811a337709810ee2952f6b49011e3bd29089635778303ae2a562ac,coord_conj,,duplicate
33819086:p00369:c07:split-1,33819086:p00369,33819086,narrative,Fiduciary,IV.B,173613,173691,274c6c508c852a9123a72115247da0f2e98f2e7355806a7a2219649566a6e29a,sentence,,duplicate
33819086:p00369:c08:split-1,33819086:p00369,33819086,narrative,Fiduciary,IV.B,173693,173743,050ec63619dbfc5e8481da89ef8d3ae19839f2d7e99fa7502ca28c69e5e6a966,verb_subtree,,duplicate
33819086:p00369:c09:split-1,33819086:p00369,33819086,narrative,Fiduciary,IV.B,173745,173780,263f5fc9600ec191ecdce95bb05ffd7f8bd6562d3124ab4cc99afe9d58b41711,sentence,,duplicate
33819086:p00369:c10:split-1,33819086:p00369,33819086,narrative,Fiduciary,IV.B,173781,173990,4bbf5feea23854f5e448fe3f27d36e5ca84428bcdb8c10b4433ddcd336864438,verb_subtree,,duplicate
33819086:p00369:c11:split-1,33819086:p00369,33819086,narrative,Fiduciary,IV.B,173992,174179,0eeb858b9e3929a8f7c1aa9c241a4c6ea29574d2d4f15dff2c07f05d2d963c8a,sentence,,duplicate
33819086:p00369:c12:split-1,33819086:p00369,33819086,narrative,Fiduciary,IV.B,174181,174265,b4010c33b7f07ac77d28b3dee78b6b7383eeb211d408bca6d3b672722d774060,sentence,,duplicate
33819086:p00370:c01:split-1,33819086:p00370,33819086,narrative,Fiduciary,IV.B,174273,174375,eda19be94129aec9dbb26d971ffc40a069689e9ea3ca310ba15720de3912e1f5,sentence,,duplicate
33819086:p00370:c02:split-1,33819086:p00370,33819086,narrative,Fiduciary,IV.B,174377,174413,743f614d557e212671ea1386ae6d53be5a6e09f8568f87227f6e73a425fa670c,sentence,,duplicate
33819086:p00370:c03:split-1,33819086:p00370,33819086,narrative,Fiduciary,IV.B,174414,174508,7bdef50b3d25cfe2c03882bdb4b9ed80450cc80f98dca6b68253db9c763e81d3,coord_conj,,duplicate
33819086:p00370:c04:split-1,33819086:p00370,33819086,narrative,Fiduciary,IV.B,174510,174595,80094a2c9cdb491c0b57b3952391eefc9fe070804f5d426f5da1ab2ef6f84fe5,sentence,,duplicate
33819086:p00370:c05:split-1,33819086:p00370,33819086,narrative,Fiduciary,IV.B,174596,174637,b0a817bf17893bce84f085172734b1e6cb14071e760f095e6b89a0a73cf9abdf,coord_conj,,duplicate
33819086:p00370:c06:split-1,33819086:p00370,33819086,narrative,Fiduciary,IV.B,174639,174766,fc176d46442762f169e4833217cd6c2746867246ff440b40573d4bbc4cfd0127,sentence,,duplicate
33819086:p00370:c07:split-1,33819086:p00370,33819086,narrative,Fiduciary,IV.B,174768,174876,0132179695ac7a56bc99a386c26541eb3d26551fde23107d74acb786375b8641,sentence,,duplicate
33819086:p00370:c08:split-1,33819086:p00370,33819086,narrative,Fiduciary,IV.B,174878,174981,c0b1d0b911d5140d8ec2aa823db853832ca4d6832ae9ab1e805f28e59b68ecc0,subord_conj,,duplicate
33819086:p00370:c09:split-1,33819086:p00370,33819086,narrative,Fiduciary,IV.B,174982,175008,70916a14b6bc5f0ccd08a6c1194b202da2b035c1daa79fec6552b4b0bd84c99b,verb_subtree,,duplicate
33819086:p00370:c10:split-1,33819086:p00370,33819086,narrative,Fiduciary,IV.B,175010,175135,570728e703f77ef0ad1e7bb116a929bfbd86480c84206f07acf8fc0fd4681289,sentence,,duplicate
33819086:p00370:c11:split-1,33819086:p00370,33819086,narrative,Fiduciary,IV.B,175136,175202,04d9b4ed30f6382043a76a10f5d10139b3504d9ba1eb654d8550e0765a17bed7,relative,,duplicate
33819086:p00370:c12:split-1,33819086:p00370,33819086,narrative,Fiduciary,IV.B,175204,175341,4c9eaabcee30df91f67ed76c066c730d40fdb28e4838874a7e3b1957560e31b8,sentence,,duplicate
33819086:p00370:c13:split-1,33819086:p00370,33819086,narrative,Fiduciary,IV.B,175342,175379,f179538a0c7b041a8612673498be7669cbc71dab9d0f58bf7330899b38177c22,verb_subtree,,duplicate
33819086:p00370:c14:split-1,33819086:p00370,33819086,narrative,Fiduciary,IV.B,175381,175476,0d4c2fb7ce58b9b595b0db830e7a3e7bd1819dff4ddc4e3f58b4de968d9081f2,subord_conj,,duplicate
33819086:p00370:c15:split-1,33819086:p00370,33819086,narrative,Fiduciary,IV.B,175477,175525,29c311fc22844e12591fd2316fb3c3a917824687638d03fb1da359bd1ead6f8e,verb_subtree,,duplicate
33819086:p00370:c16:split-1,33819086:p00370,33819086,narrative,Fiduciary,IV.B,175527,175569,a863fd3133a918a0261c8230ae7a02933288c5e73ad7ab82fa0e0b94e68b1c89,sentence,,duplicate
33819086:p00370:c17:split-1,33819086:p00370,33819086,narrative,Fiduciary,IV.B,175570,175630,4b93c8abefc1e887fbae0e46b1f5c729fa04eb7d3709ed86694b6da9ccd08656,verb_subtree,,duplicate
33819086:p00370:c18:split-1,33819086:p00370,33819086,narrative,Fiduciary,IV.B,175632,175743,de9c3523bb4fd2fdbc6561f59498c0d795e54b1d76f196eacace7a036ab26c9e,sentence,,duplicate
33819086:p00371:c01:split-1,33819086:p00371,33819086,narrative,Fiduciary,IV.B,175751,175849,cadcc8994e9c598f9c52143a4ce066153b6c0078b2f1d16382851e532fe9e0a7,sentence,,duplicate
33819086:p00371:c02:split-1,33819086:p00371,33819086,narrative,Fiduciary,IV.B,175850,175859,2a634eb8f3d10dbb148e0fdb848610c43b7da49a8bf5c88970cafa69f51b4e87,verb_subtree,,duplicate
33819086:p00371:c03:split-1,33819086:p00371,33819086,narrative,Fiduciary,IV.B,175860,175888,088fef1b0d87909abbfc678f07bb1f064ff45319eab6c1d4cca36cd4e226d591,coord_conj,,duplicate
33819086:p00371:c04:split-1,33819086:p00371,33819086,narrative,Fiduciary,IV.B,175890,176072,7a2eef937a0c33a394e80dab237b8c7f7dddce7ed50cf9c9e467c9646908c463,sentence,,duplicate
33819086:p00371:c05:split-1,33819086:p00371,33819086,narrative,Fiduciary,IV.B,176073,176082,2a634eb8f3d10dbb148e0fdb848610c43b7da49a8bf5c88970cafa69f51b4e87,verb_subtree,,duplicate
33819086:p00371:c06:split-1,33819086:p00371,33819086,narrative,Fiduciary,IV.B,176083,176112,4503cc7abedb6bf71cea6fbdcefcb5681f987f755ea300e9c603b6c8308cd2dc,coord_conj,,duplicate
33819086:p00371:c07:split-1,33819086:p00371,33819086,narrative,Fiduciary,IV.B,176114,176228,881b667ed6b97c8e5cf7334f26ce5d2dd9b50d9a7c6228c51a93079293fc4ba3,sentence,,duplicate
33819086:p00371:c08:split-1,33819086:p00371,33819086,narrative,Fiduciary,IV.B,176229,176255,413a45909615a8c2927292ebb099624b809ff68ddfaf95262bc569e5fad89703,verb_subtree,,duplicate
33819086:p00371:c09:split-1,33819086:p00371,33819086,narrative,Fiduciary,IV.B,176257,176306,2674ad17691e0ee5930ca70fb9ab143ea48b81eab6bb0f2abaa19d3c5f36a9a2,sentence,,duplicate
33819086:p00371:c10:split-1,33819086:p00371,33819086,narrative,Fiduciary,IV.B,176307,176354,aef5833d74904e6d5dbaf79f6f0f451bf79651e9a14d8ea406e95e964c232098,verb_subtree,,duplicate
33819086:p00371:c11:split-1,33819086:p00371,33819086,narrative,Fiduciary,IV.B,176355,176491,dd96b2dfa2937defafdcc98cf3b275986ca768295913c394fcd8cec6775a40da,verb_subtree,,duplicate
33819086:p00371:c12:split-1,33819086:p00371,33819086,narrative,Fiduciary,IV.B,176493,176582,663c7a91fe00f7a47ad0b0f56a723080763f5cb38c720a300d9d4b2b6595f18b,sentence,,duplicate
33819086:p00371:c13:split-1,33819086:p00371,33819086,narrative,Fiduciary,IV.B,176583,176700,16f7a59c7d6d25423bc124965e9b0f91512bff81ac55bda25cf03863edf6dc70,verb_subtree,,duplicate
33819086:p00371:c14:split-1,33819086:p00371,33819086,narrative,Fiduciary,IV.B,176701,176747,4c2bf0cc215d4f775c53bf683b2d4f761fef03a56840b05ed93a6dee3b92786a,coord_conj,,duplicate
33819086:p00371:c15:split-1,33819086:p00371,33819086,narrative,Fiduciary,IV.B,176748,176754,c0cea2dd285281f7893d49fb1f28644d36777194b1c4655dbeb3b49944daa04f,verb_subtree,,duplicate
33819086:p00371:c16:split-1,33819086:p00371,33819086,narrative,Fiduciary,IV.B,176756,176808,f4d665732131764d2356fe2b3696a0da5a5591c8cbd6cd79aaebbf5f0b5964c7,sentence,,duplicate
33819086:p00371:c17:split-1,33819086:p00371,33819086,narrative,Fiduciary,IV.B,176809,176876,aa2d7dcdffeb501174a31e41233967e07a529cfcf8fa4fbe111c8ca4cb209eb0,verb_subtree,,duplicate
33819086:p00371:c18:split-1,33819086:p00371,33819086,narrative,Fiduciary,IV.B,176877,176940,fd59b86e2049be03b15b11c05bf0f1a80977332028866357d843342c47ef2098,coord_conj,,duplicate
33819086:p00371:c19:split-1,33819086:p00371,33819086,narrative,Fiduciary,IV.B,176942,176960,f89a2503a38fa7f801f1bf6eb658713a02fe76579b8133eb002ddc99b802c8fb,sentence,,duplicate
33819086:p00371:c20:split-1,33819086:p00371,33819086,narrative,Fiduciary,IV.B,176961,177190,546577e87f545cdd006c94dc1d189ef83304a981c3d58dba813af0c9bdd5a9ac,verb_subtree,,duplicate
33819086:p00371:c21:split-1,33819086:p00371,33819086,narrative,Fiduciary,IV.B,177192,177266,4810d0e81eabec7cab8b225f0ff203170e701ee8a8d06ec235dfaabffca2ba5f,sentence,,duplicate
33819086:p00371:c22:split-1,33819086:p00371,33819086,narrative,Fiduciary,IV.B,177268,177271,bd196d440a92ae0f6ddb2217a0897b88fa82f24d3708a598cfcc3c32dd08873d,sentence,,duplicate
33819086:p00371:c23:split-1,33819086:p00371,33819086,narrative,Fiduciary,IV.B,177273,177511,d2cdd092831b609ea5467e8184bb8bc06e8a7e881d32a42bd41a5789657d5925,verb_subtree,,duplicate
33819086:p00371:c24:split-1,33819086:p00371,33819086,narrative,Fiduciary,IV.B,177512,177612,267665567a2137d7b38041553e723358ee492e06060b49f2a89b15610cb12676,verb_subtree,,duplicate
33819086:p00374:c01:split-1,33819086:p00374,33819086,narrative,Environmental and Social,IV.D,177782,177826,67b1c6530a9fcd2f9382d78c9f4cc6c75aabb7a418833cfc844d361cb87a9a95,sentence,,duplicate
33819086:p00374:c02:split-1,33819086:p00374,33819086,narrative,Environmental and Social,IV.D,177828,178033,a9a036916e272c870b0cb800b42ff5c8cfcc6b1bdadbc77896b82867ab244f4c,sentence,,duplicate
33819086:p00374:c03:split-1,33819086:p00374,33819086,narrative,Environmental and Social,IV.D,178035,178073,f5dada90c94e9339df6280eea14a2b5384470953a259c051034358d10749ef25,subord_conj,,duplicate
33819086:p00374:c04:split-1,33819086:p00374,33819086,narrative,Environmental and Social,IV.D,178074,178165,868dc0ce2f32bdb6f1a0c10b9a48ba32011e9e90b3f626d01ec4ebd23593026e,coord_conj,,duplicate
33819086:p00374:c05:split-1,33819086:p00374,33819086,narrative,Environmental and Social,IV.D,178167,178335,8f120b4c50df667c5fcf5f8a77561ce82856310fcefd71c4280c66a61a62323d,sentence,,duplicate
33819086:p00374:c06:split-1,33819086:p00374,33819086,narrative,Environmental and Social,IV.D,178336,178369,264c0544a430a631e8b3dac831a3a746fa55511400a021cc633ece097963836b,verb_subtree,,duplicate
33819086:p00375:c01:split-1,33819086:p00375,33819086,narrative,Environmental and Social,IV.D,178377,178592,a24d18f5eaaa22f652b190794d0e91d058be358103ae74d84a4aa1eeb607aeae,sentence,,duplicate
33819086:p00375:c02:split-1,33819086:p00375,33819086,narrative,Environmental and Social,IV.D,178595,178597,5d7f49449ab22deac22d767b89549c554134c8e47de4d38e748049875c83503b,semicolon,,duplicate
33819086:p00375:c03:split-1,33819086:p00375,33819086,narrative,Environmental and Social,IV.D,178599,178757,e7d364c739b1be9a9d609ba7ea9d2e06f336d2c0640befda392c7e666443c5e2,verb_subtree,,duplicate
33819086:p00375:c04:split-1,33819086:p00375,33819086,narrative,Environmental and Social,IV.D,178759,178794,4d3d4972203b7776427044e50d5d21596dfd5c9d2d53eb5c862cc1e2c6d66d08,coord_conj,,duplicate
33819086:p00375:c05:split-1,33819086:p00375,33819086,narrative,Environmental and Social,IV.D,178797,178881,c00c526d836e5d2e6e49247a158316fc661f9d56305b8475583f27de5a80c582,semicolon,,duplicate
33819086:p00375:c06:split-1,33819086:p00375,33819086,narrative,Environmental and Social,IV.D,178883,178925,b29def1fc07739884dfd133a5cd0ab0f3d8311736fac5aaead2c29411521424e,semicolon,,duplicate
33819086:p00375:c07:split-1,33819086:p00375,33819086,narrative,Environmental and Social,IV.D,178927,178948,b7992e28c27805182f54c4b305572805062ef88999af485022d6437941108a26,sentence,,duplicate
33819086:p00375:c08:split-1,33819086:p00375,33819086,narrative,Environmental and Social,IV.D,178949,179189,354c164185c96f153265b28fba93462524f6455e5ac9263096a58ec1638c6f30,coord_conj,,duplicate
33819086:p00376:c01:split-1,33819086:p00376,33819086,narrative,Environmental and Social,IV.D,179197,179241,4c1261a70d5f17494bc8fe1ccead062ecab18e5d2bd4adc97b7d780c7e3ff620,sentence,,duplicate
33819086:p00376:c02:split-1,33819086:p00376,33819086,narrative,Environmental and Social,IV.D,179243,179278,c22ed2e1a35b99baa2736d6fb0d635323628f33fde126befc68098ddd739636c,sentence,,duplicate
33819086:p00376:c03:split-1,33819086:p00376,33819086,narrative,Environmental and Social,IV.D,179279,179316,1104276558bef109cfe19a71f0e7ff9647b1c356b7b50dd1dfe7f4c7e0db7857,verb_subtree,,duplicate
33819086:p00376:c04:split-1,33819086:p00376,33819086,narrative,Environmental and Social,IV.D,179317,179397,614346fd4f1a10d7bc6437285a02855cf80724043209ed38afd35d2500651a25,verb_subtree,,duplicate
33819086:p00376:c05:split-1,33819086:p00376,33819086,narrative,Environmental and Social,IV.D,179398,179476,71bbef620c322b7990797630ff619b54cc6d4037468771a7c8900b1a1f6b4897,coord_conj,,duplicate
33819086:p00376:c06:split-1,33819086:p00376,33819086,narrative,Environmental and Social,IV.D,179477,179497,becc7e990c2975b69fc5b90343b1d77a4499adfae0fdd66c3e08a5ce6e898b72,coord_conj,,duplicate
33819086:p00376:c07:split-1,33819086:p00376,33819086,narrative,Environmental and Social,IV.D,179499,179525,da321ca61fae44b804a87bb0e6e60fe43ffe2d4403f3d096d6636743eb2228ef,subord_conj,,duplicate
33819086:p00376:c08:split-1,33819086:p00376,33819086,narrative,Environmental and Social,IV.D,179526,179649,9bb13da08d33f0a93ec2c979c5330fe617852fb3eee57993199cc270c1b5334a,verb_subtree,,duplicate
33819086:p00376:c09:split-1,33819086:p00376,33819086,narrative,Environmental and Social,IV.D,179650,179731,eefc5ea7260dbbf7c089ff22d2a10b13f42a7a07ff2efe9a77d6e2b68fe50759,relative,,duplicate
33819086:p00376:c10:split-1,33819086:p00376,33819086,narrative,Environmental and Social,IV.D,179733,179909,747bb2dadda51a5958f28a8db3c0e7b883aac42f098aa31015b8dd95cafd97ef,sentence,,duplicate
33819086:p00376:c11:split-1,33819086:p00376,33819086,narrative,Environmental and Social,IV.D,179911,180054,c4070fd7b8f4b8a2e135cbf24deb8391dd4f623a9067171bad5f1ac801cee790,sentence,,duplicate
33819086:p00376:c12:split-1,33819086:p00376,33819086,narrative,Environmental and Social,IV.D,180056,180097,876afaf149c91a140854023f2b3ad7fc2ff8117babb1e04ba8a7f8122f1e7f36,sentence,,duplicate
33819086:p00378:c01:split-1,33819086:p00378,33819086,narrative,Environmental and Social,IV.D,180193,180312,af38bc6e8ca71564dbe14ea04e5e9dca5187db3e8ed08935cdbbd6c2ea0c386f,sentence,,duplicate
33819086:p00378:c02:split-1,33819086:p00378,33819086,narrative,Environmental and Social,IV.D,180314,180458,106134139a8f1ee6793091fc0ced882281f61afcff64af866f7dbc46b7432784,sentence,,duplicate
33819086:p00378:c03:split-1,33819086:p00378,33819086,narrative,Environmental and Social,IV.D,180460,180529,2d209a0dc4523a72d64c7b63bf0a13be76657437fd95c8395b228e5bc42f34fd,sentence,,duplicate
33819086:p00378:c04:split-1,33819086:p00378,33819086,narrative,Environmental and Social,IV.D,180530,180569,f3a8c3cc93c025f012dad3671799f070f6bc349cbf45ea7a00fcb984050ebf4c,coord_conj,,duplicate
33819086:p00378:c05:split-1,33819086:p00378,33819086,narrative,Environmental and Social,IV.D,180570,180614,c5c230052f8588ee4d3498ae65a85ae383007012c918d7abf930adfe7d31094f,verb_subtree,,duplicate
33819086:p00378:c06:split-1,33819086:p00378,33819086,narrative,Environmental and Social,IV.D,180615,180736,358f1f57185c4c7fa3b0442c0e80351a17bf1827076600806807f3c35bc741b7,subord_conj,,duplicate
33819086:p00378:c07:split-1,33819086:p00378,33819086,narrative,Environmental and Social,IV.D,180737,180780,a4966b6d57cc810635a587c5508d6fd2c45f6caf6627f719cbd6b42cee4c3541,verb_subtree,,duplicate
33819086:p00378:c08:split-1,33819086:p00378,33819086,narrative,Environmental and Social,IV.D,180782,180873,ed86aa7512c0e34f3c0ed0162aa201714bb8120d5862f3b4e25bca73fd2dd558,sentence,,duplicate
33819086:p00378:c09:split-1,33819086:p00378,33819086,narrative,Environmental and Social,IV.D,180875,180895,1b7fb3257ac59b7c98fdfbeeaee0bf0367a200d38b7cb58e9d6e5d5a34861035,subord_conj,,duplicate
33819086:p00378:c10:split-1,33819086:p00378,33819086,narrative,Environmental and Social,IV.D,180896,180996,e5a018bcd4d84877b621958dcecdf5f4c5ffd821ce6e9e8a1c7e40ed55910536,verb_subtree,,duplicate
33819086:p00378:c11:split-1,33819086:p00378,33819086,narrative,Environmental and Social,IV.D,180998,181109,c93ee9c3fe53190046803238036e2280d8610726f436456949ae4d01d8e30830,sentence,,duplicate
33819086:p00378:c12:split-1,33819086:p00378,33819086,narrative,Environmental and Social,IV.D,181110,181164,051057c11a90ea8da8eb90aa8b7a1228c54da069bd920826402ca7858e5542e4,verb_subtree,,duplicate
33819086:p00378:c13:split-1,33819086:p00378,33819086,narrative,Environmental and Social,IV.D,181165,181282,15bf98391f52f43d7aed364673ded6b75321ae8deb76580687e828c2ccac3b91,relative,,duplicate
33819086:p00378:c14:split-1,33819086:p00378,33819086,narrative,Environmental and Social,IV.D,181284,181336,85c27596436d0d7c82d8bae8e1f9b0711037e7751ca5bb75a162f55d62ff98af,sentence,,duplicate
33819086:p00378:c16:split-1,33819086:p00378,33819086,narrative,Environmental and Social,IV.D,181692,181758,26cc40b43ad4f29a38c43f6d6ed503e7c4f151c1c4e2c378eeff1f9134cbd7f3,coord_conj,,duplicate
33819086:p00378:c17:split-1,33819086:p00378,33819086,narrative,Environmental and Social,IV.D,181760,181920,bd5516b1d10ea40081e94b8392b2065533bd103f7249853ec91beb8fcede5280,sentence,,duplicate
33819086:p00378:c18:split-1,33819086:p00378,33819086,narrative,Environmental and Social,IV.D,181922,182017,b4284323ee4393f22d5e2f4c82647046c7877f1cb8b8c6564a67c452907ac183,sentence,,duplicate
33819086:p00379:c01:split-1,33819086:p00379,33819086,narrative,Environmental and Social,IV.D,182021,182225,672a641d0e0687c0cd1f31676b35b203454d76cda4e2557f89a54b51ee9ea96a,sentence,,duplicate
33819086:p00379:c02:split-1,33819086:p00379,33819086,narrative,Environmental and Social,IV.D,182227,182460,ee61c97356efe772a326b66f69c2e2629805c7fdfe3d469954cf5096cb3c7fb1,sentence,,duplicate
33819086:p00379:c03:split-1,33819086:p00379,33819086,narrative,Environmental and Social,IV.D,182461,182563,24c6b37fbc570641a41a3c6d5945b2e31319f631a0cf6b97e07dc93d9980e2c9,subord_conj,,duplicate
33819086:p00379:c04:split-1,33819086:p00379,33819086,narrative,Environmental and Social,IV.D,182566,182597,873f1dde39380411b2bad510d9667f4d670c8b7e92d11e897469a53c089c1dba,sentence,,duplicate
33819086:p00379:c05:split-1,33819086:p00379,33819086,narrative,Environmental and Social,IV.D,182599,182607,2687f86ed6784b8a5fca36e6c468e12aa44dc3c7e8137e3160d1a95079bdcd02,verb_subtree,,duplicate
33819086:p00379:c06:split-1,33819086:p00379,33819086,narrative,Environmental and Social,IV.D,182608,182621,7219db2d5ee0479de6ab68867e22bf18318a3abcbe4cfb7172349b5a438b2213,coord_conj,,duplicate
33819086:p00380:c01:split-1,33819086:p00380,33819086,narrative,Environmental and Social,IV.D,182625,182738,cf83a726cfcf5a4c7e726da7359529fbd7012c106ae73c16d1d7e18fdc3b8c64,sentence,,duplicate
33819086:p00380:c02:split-1,33819086:p00380,33819086,narrative,Environmental and Social,IV.D,182739,182897,64fed40b35fcb20f28d5a274414d5040e0ea2c7cab6115bf3bcfc945b7c1cfab,verb_subtree,,duplicate
33819086:p00382:c10:split-1,33819086:p00382,33819086,narrative,Environmental and Social,IV.D,185248,185275,73ccca16128076410fb2845c114d5cc879d3d30d90dac2f9104a439bffeed717,semicolon,,duplicate
33819086:p00382:c11:split-1,33819086:p00382,33819086,narrative,Environmental and Social,IV.D,185276,185385,947e777a450286cdd641df86e32c582a46fe1d14473dc50095d4ac367047be19,verb_subtree,,duplicate
33819086:p00383:c01:split-1,33819086:p00383,33819086,narrative,Environmental and Social,IV.D,185393,185426,08414e9cb5f3865b459104711d4f56393eb9b5f62957ae99e18f43f08a0076fc,sentence,,duplicate
33819086:p00383:c02:split-1,33819086:p00383,33819086,narrative,Environmental and Social,IV.D,185427,185500,44870301f22b70a9d76eaf3fd8f42023b2e014834e352f46618877caa520a4e4,coord_conj,,duplicate
33819086:p00383:c03:split-1,33819086:p00383,33819086,narrative,Environmental and Social,IV.D,185502,185610,54a6bfc08307c529652cee2d2f52fb8a6605b4331b920039e020d49b552eadc7,sentence,,duplicate
33819086:p00383:c04:split-1,33819086:p00383,33819086,narrative,Environmental and Social,IV.D,185612,185671,d1510af64f504711bba0f33f57f5002dd0be25d996e1492ab0d5e9878520d35c,subord_conj,,duplicate
33819086:p00383:c05:split-1,33819086:p00383,33819086,narrative,Environmental and Social,IV.D,185672,185763,868dc0ce2f32bdb6f1a0c10b9a48ba32011e9e90b3f626d01ec4ebd23593026e,coord_conj,,duplicate
33819086:p00383:c06:split-1,33819086:p00383,33819086,narrative,Environmental and Social,IV.D,185765,185810,2afa78ab161c5385eef6c1d6945756b3c2bab6ae3d6fa99c006b03b0e2297c47,sentence,,duplicate
33819086:p00383:c07:split-1,33819086:p00383,33819086,narrative,Environmental and Social,IV.D,185812,185851,34fc66f34c6b866bdf39d35d78db85cde5fe55715377db3b3d8ac65211f3ae36,sentence,,duplicate
33819086:p00383:c08:split-1,33819086:p00383,33819086,narrative,Environmental and Social,IV.D,185852,186073,e8b8e3705f731d031298639d5cf4631352ce7bf9ebc920301ce7ebfa1a9d03d6,coord_conj,,duplicate
33819086:p00383:c09:split-1,33819086:p00383,33819086,narrative,Environmental and Social,IV.D,186075,186269,002d061f88a092c151d23bd3653d49952218c7297fb8bdce987c882b6efdd975,semicolon,,duplicate
